0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.000000000000000000e+00
0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 5.000000000000000000e+00
0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 6.000000000000000000e+00
0.000000000000000000e+00 8.000000000000000000e+00
0.000000000000000000e+00 7.000000000000000000e+00
0.000000000000000000e+00 3.000000000000000000e+00
0.000000000000000000e+00 8.000000000000000000e+00
0.000000000000000000e+00 6.000000000000000000e+00
0.000000000000000000e+00 5.000000000000000000e+00
0.000000000000000000e+00 5.000000000000000000e+00
0.000000000000000000e+00 3.000000000000000000e+00
0.000000000000000000e+00 4.000000000000000000e+00
0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 3.000000000000000000e+00
0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 5.000000000000000000e+00
0.000000000000000000e+00 6.000000000000000000e+00
0.000000000000000000e+00 5.000000000000000000e+00
0.000000000000000000e+00 1.000000000000000000e+01
2.000000000000000000e+00 8.000000000000000000e+00
0.000000000000000000e+00 2.000000000000000000e+00
1.000000000000000000e+00 7.000000000000000000e+00
0.000000000000000000e+00 1.100000000000000000e+01
2.000000000000000000e+00 1.200000000000000000e+01
0.000000000000000000e+00 1.000000000000000000e+01
0.000000000000000000e+00 1.400000000000000000e+01
0.000000000000000000e+00 2.400000000000000000e+01
0.000000000000000000e+00 1.300000000000000000e+01
0.000000000000000000e+00 8.000000000000000000e+00
1.000000000000000000e+00 1.100000000000000000e+01
0.000000000000000000e+00 8.000000000000000000e+00
0.000000000000000000e+00 7.000000000000000000e+00
1.000000000000000000e+00 8.000000000000000000e+00
0.000000000000000000e+00 7.000000000000000000e+00
0.000000000000000000e+00 8.000000000000000000e+00
1.000000000000000000e+00 9.000000000000000000e+00
1.000000000000000000e+00 1.200000000000000000e+01
0.000000000000000000e+00 6.000000000000000000e+00
2.000000000000000000e+00 1.600000000000000000e+01
1.000000000000000000e+00 1.100000000000000000e+01
1.000000000000000000e+00 1.300000000000000000e+01
1.000000000000000000e+00 1.800000000000000000e+01
1.000000000000000000e+00 2.200000000000000000e+01
1.000000000000000000e+00 3.400000000000000000e+01
2.000000000000000000e+00 1.300000000000000000e+01
2.000000000000000000e+00 1.400000000000000000e+01
1.000000000000000000e+00 2.000000000000000000e+01
2.000000000000000000e+00 3.800000000000000000e+01
3.000000000000000000e+00 1.800000000000000000e+01
2.000000000000000000e+00 1.600000000000000000e+01
2.000000000000000000e+00 2.800000000000000000e+01
3.000000000000000000e+00 7.600000000000000000e+01
2.000000000000000000e+00 2.300000000000000000e+01
1.000000000000000000e+00 2.800000000000000000e+01
0.000000000000000000e+00 4.400000000000000000e+01
3.000000000000000000e+00 3.000000000000000000e+01
3.000000000000000000e+00 4.100000000000000000e+01
3.000000000000000000e+00 4.700000000000000000e+01
4.000000000000000000e+00 4.700000000000000000e+01
4.000000000000000000e+00 5.900000000000000000e+01
3.000000000000000000e+00 3.400000000000000000e+01
3.000000000000000000e+00 4.800000000000000000e+01
3.000000000000000000e+00 2.900000000000000000e+01
3.000000000000000000e+00 3.500000000000000000e+01
4.000000000000000000e+00 4.600000000000000000e+01
5.000000000000000000e+00 5.400000000000000000e+01
6.000000000000000000e+00 4.400000000000000000e+01
3.000000000000000000e+00 3.100000000000000000e+01
3.000000000000000000e+00 5.500000000000000000e+01
1.000000000000000000e+00 6.400000000000000000e+01
1.000000000000000000e+00 4.300000000000000000e+01
8.000000000000000000e+00 7.800000000000000000e+01
5.000000000000000000e+00 6.400000000000000000e+01
4.000000000000000000e+00 4.300000000000000000e+01
4.000000000000000000e+00 4.700000000000000000e+01
6.000000000000000000e+00 5.800000000000000000e+01
3.000000000000000000e+00 5.100000000000000000e+01
2.000000000000000000e+00 5.700000000000000000e+01
4.000000000000000000e+00 1.220000000000000000e+02
2.000000000000000000e+00 7.900000000000000000e+01
8.000000000000000000e+00 1.020000000000000000e+02
9.000000000000000000e+00 1.250000000000000000e+02
3.000000000000000000e+00 1.580000000000000000e+02
7.000000000000000000e+00 1.320000000000000000e+02
2.000000000000000000e+00 9.900000000000000000e+01
5.000000000000000000e+00 2.550000000000000000e+02
6.000000000000000000e+00 1.660000000000000000e+02
5.000000000000000000e+00 2.410000000000000000e+02
5.000000000000000000e+00 2.010000000000000000e+02
8.000000000000000000e+00 2.290000000000000000e+02
1.000000000000000000e+01 1.930000000000000000e+02
6.000000000000000000e+00 1.480000000000000000e+02
1.300000000000000000e+01 2.560000000000000000e+02
1.100000000000000000e+01 2.080000000000000000e+02
1.200000000000000000e+01 1.990000000000000000e+02
1.000000000000000000e+01 2.410000000000000000e+02
1.000000000000000000e+01 1.910000000000000000e+02
7.000000000000000000e+00 2.790000000000000000e+02
1.400000000000000000e+01 2.420000000000000000e+02
1.300000000000000000e+01 2.950000000000000000e+02
1.000000000000000000e+01 2.580000000000000000e+02
1.200000000000000000e+01 2.310000000000000000e+02
1.000000000000000000e+01 2.920000000000000000e+02
2.000000000000000000e+01 3.240000000000000000e+02
1.300000000000000000e+01 2.860000000000000000e+02
1.400000000000000000e+01 3.330000000000000000e+02
1.500000000000000000e+01 3.760000000000000000e+02
2.200000000000000000e+01 3.430000000000000000e+02
2.000000000000000000e+01 4.710000000000000000e+02
2.700000000000000000e+01 3.610000000000000000e+02
2.200000000000000000e+01 4.310000000000000000e+02
2.100000000000000000e+01 3.680000000000000000e+02
2.700000000000000000e+01 4.100000000000000000e+02
2.700000000000000000e+01 4.830000000000000000e+02
2.600000000000000000e+01 4.180000000000000000e+02
2.300000000000000000e+01 3.710000000000000000e+02
2.800000000000000000e+01 3.590000000000000000e+02
1.700000000000000000e+01 5.420000000000000000e+02
2.300000000000000000e+01 4.010000000000000000e+02
2.800000000000000000e+01 4.190000000000000000e+02
3.500000000000000000e+01 5.320000000000000000e+02
3.000000000000000000e+01 4.140000000000000000e+02
4.200000000000000000e+01 4.760000000000000000e+02
3.100000000000000000e+01 3.930000000000000000e+02
2.900000000000000000e+01 4.030000000000000000e+02
3.700000000000000000e+01 3.510000000000000000e+02
3.200000000000000000e+01 4.160000000000000000e+02
2.700000000000000000e+01 5.670000000000000000e+02
3.600000000000000000e+01 3.460000000000000000e+02
4.200000000000000000e+01 3.170000000000000000e+02
4.100000000000000000e+01 2.520000000000000000e+02
4.300000000000000000e+01 2.350000000000000000e+02
3.100000000000000000e+01 2.620000000000000000e+02
4.200000000000000000e+01 2.400000000000000000e+02
4.900000000000000000e+01 2.940000000000000000e+02
5.000000000000000000e+01 2.500000000000000000e+02
3.100000000000000000e+01 2.120000000000000000e+02
3.400000000000000000e+01 2.320000000000000000e+02
3.700000000000000000e+01 2.780000000000000000e+02
3.200000000000000000e+01 3.790000000000000000e+02
3.700000000000000000e+01 2.430000000000000000e+02
3.400000000000000000e+01 4.020000000000000000e+02
4.300000000000000000e+01 2.860000000000000000e+02
4.000000000000000000e+01 2.720000000000000000e+02
4.700000000000000000e+01 2.830000000000000000e+02
4.700000000000000000e+01 2.830000000000000000e+02
2.800000000000000000e+01 3.270000000000000000e+02
4.800000000000000000e+01 2.340000000000000000e+02
3.800000000000000000e+01 3.860000000000000000e+02
3.900000000000000000e+01 2.690000000000000000e+02
3.500000000000000000e+01 2.730000000000000000e+02
3.900000000000000000e+01 2.650000000000000000e+02
2.900000000000000000e+01 2.890000000000000000e+02
3.000000000000000000e+01 3.380000000000000000e+02
4.000000000000000000e+01 2.740000000000000000e+02
3.800000000000000000e+01 3.290000000000000000e+02
2.200000000000000000e+01 3.520000000000000000e+02
3.000000000000000000e+01 2.890000000000000000e+02
