fecha,camasOcupadasHG,camasOcupadasNoUCIVentiladores,camasOcupadasUCI,camasOcupadasUCI_NoUCIVent
2020-04-01,0,0,0,0
2020-04-02,0,0,0,0
2020-04-03,0,0,0,0
2020-04-04,0,0,0,0
2020-04-05,0,0,0,0
2020-04-06,0,0,0,0
2020-04-07,0,0,0,0
2020-04-08,11,-2,2,0
2020-04-09,11,0,0,0
2020-04-10,24,-1,3,2
2020-04-11,18,1,3,4
2020-04-12,19,1,3,4
2020-04-13,21,2,2,4
2020-04-14,21,2,0,2
2020-04-15,18,3,0,3
2020-04-16,20,0,3,3
2020-04-17,21,1,1,2
2020-04-18,15,2,0,2
2020-04-19,16,3,0,3
2020-04-20,14,0,2,2
2020-04-21,13,0,2,2
2020-04-22,25,4,0,4
2020-04-23,19,3,2,5
2020-04-24,18,2,2,4
2020-04-25,16,4,1,5
2020-04-26,12,4,1,5
2020-04-27,22,1,4,5
2020-04-28,19,1,4,5
2020-04-29,19,-1,4,3
2020-04-30,35,1,2,3
2020-05-01,31,1,3,4
2020-05-02,32,0,3,3
2020-05-03,27,1,2,3
2020-05-04,26,1,3,4
2020-05-05,21,0,4,4
2020-05-06,21,2,3,5
2020-05-07,22,4,3,7
2020-05-08,21,3,2,5
2020-05-09,20,4,2,6
2020-05-10,21,5,0,5
2020-05-11,25,-3,6,3
2020-05-12,29,2,1,3
2020-05-13,33,4,1,5
2020-05-14,35,4,2,6
2020-05-15,47,4,0,4
2020-05-16,40,7,1,8
2020-05-17,53,7,1,8
2020-05-18,49,6,3,9
2020-05-19,49,8,3,11
2020-05-20,46,9,2,11
2020-05-21,45,8,4,12
2020-05-22,51,5,6,11
2020-05-23,59,6,8,14
2020-05-24,68,6,9,15
2020-05-25,87,6,10,16
2020-05-26,80,7,9,16
2020-05-27,62,4,12,16
2020-05-28,64,6,11,17
2020-05-29,75,8,8,16
2020-05-30,62,11,8,19
2020-05-31,79,12,7,19
2020-06-01,92,11,10,21
2020-06-02,101,10,10,20
2020-06-03,83,12,11,23
2020-06-04,90,18,10,28
2020-06-05,92,16,10,26
2020-06-06,95,16,10,26
2020-06-07,105,14,8,22
2020-06-08,131,14,10,24
2020-06-09,134,12,14,26
2020-06-10,120,12,15,27
2020-06-11,133,10,15,25
2020-06-12,126,12,13,25
2020-06-13,147,11,12,23
2020-06-14,146,13,15,28
2020-06-15,149,18,16,34
2020-06-16,164,19,14,33
2020-06-17,169,19,14,33
2020-06-18,171,19,12,31
2020-06-19,158,24,12,36
2020-06-20,148,16,16,32
2020-06-21,156,15,14,29
2020-06-22,186,17,15,32
2020-06-23,174,15,13,28
2020-06-24,172,15,13,28
2020-06-25,157,18,14,32
2020-06-26,159,19,16,35
2020-06-27,153,18,13,31
2020-06-28,149,14,17,31
2020-06-29,177,12,17,29
2020-06-30,182,21,14,35
2020-07-01,182,15,21,36
2020-07-02,174,15,24,39
2020-07-03,187,16,18,34
2020-07-04,191,18,19,37
2020-07-05,199,16,24,40
2020-07-06,213,23,16,39
2020-07-07,208,19,21,40
2020-07-08,203,20,21,41
2020-07-09,186,20,17,37
2020-07-10,196,20,21,41
2020-07-11,193,16,23,39
2020-07-12,189,22,19,41
2020-07-13,199,20,19,39
2020-07-14,197,20,20,40
2020-07-15,204,12,18,30
2020-07-16,211,8,22,30
2020-07-17,214,9,26,35
2020-07-18,212,8,28,36
2020-07-19,231,14,28,42
2020-07-20,233,25,20,45
2020-07-21,222,29,17,46
2020-07-22,203,27,17,44
2020-07-23,207,21,20,41
2020-07-24,222,21,21,42
2020-07-25,216,18,23,41
2020-07-26,224,12,28,40
2020-07-27,238,13,28,41
2020-07-28,226,23,23,46
2020-07-29,212,24,25,49
2020-07-30,207,16,25,41
2020-07-31,202,21,25,46
2020-08-01,206,24,23,47
2020-08-02,199,22,22,44
2020-08-03,226,22,22,44
2020-08-04,211,26,20,46
2020-08-05,218,15,24,39
2020-08-06,211,11,23,34
2020-08-07,217,12,20,32
2020-08-08,205,8,22,30
2020-08-09,205,9,21,30
2020-08-10,177,13,17,30
2020-08-11,190,8,19,27
2020-08-12,188,11,19,30
2020-08-13,217,11,15,26
2020-08-14,201,13,16,29
2020-08-15,201,6,22,28
2020-08-16,201,3,24,27
2020-08-17,197,5,20,25
2020-08-18,183,7,14,21
2020-08-19,179,12,16,28
2020-08-20,168,13,13,26
2020-08-21,162,12,13,25
2020-08-22,154,9,18,27
2020-08-23,152,3,18,21
2020-08-24,170,5,20,25
2020-08-25,183,6,16,22
2020-08-26,175,4,22,26
2020-08-27,165,8,16,24
2020-08-28,153,6,20,26
2020-08-29,155,8,21,29
2020-08-30,154,10,18,28
2020-08-31,165,9,18,27
2020-09-01,182,1,21,22
2020-09-02,163,1,25,26
2020-09-03,164,13,16,29
2020-09-04,156,6,20,26
2020-09-05,145,6,21,27
2020-09-06,133,5,12,17
2020-09-07,152,5,18,23
2020-09-08,156,4,17,21
2020-09-09,136,6,16,22
2020-09-10,126,6,15,21
2020-09-11,133,7,19,26
2020-09-12,139,-10,37,27
2020-09-13,113,4,22,26
2020-09-14,116,5,18,23
2020-09-15,110,3,23,26
2020-09-16,111,2,22,24
2020-09-17,103,6,20,26
2020-09-18,100,6,20,26
2020-09-19,94,10,15,25
2020-09-20,96,6,20,26
2020-09-21,96,4,20,24
2020-09-22,100,8,23,31
2020-09-23,102,7,22,29
2020-09-24,106,11,19,30
2020-09-25,111,8,20,28
2020-09-26,107,8,20,28
2020-09-27,104,7,19,26
2020-09-28,97,13,18,31
2020-09-29,99,10,20,30
2020-09-30,98,15,17,32
2020-10-01,100,13,17,30
2020-10-02,102,14,16,30
2020-10-03,92,12,15,27
2020-10-04,94,10,13,23
2020-10-05,90,10,14,24
2020-10-06,102,4,16,20
2020-10-07,102,5,16,21
2020-10-08,102,8,18,26
2020-10-09,116,1,21,22
2020-10-10,115,8,17,25
2020-10-11,124,12,18,30
2020-10-12,134,16,16,32
2020-10-13,145,14,19,33
2020-10-14,143,11,21,32
2020-10-15,146,13,20,33
2020-10-16,151,8,26,34
2020-10-17,144,9,27,36
2020-10-18,164,9,26,35
2020-10-19,190,14,24,38
2020-10-20,210,17,26,43
2020-10-21,220,20,26,46
2020-10-22,246,22,24,46
2020-10-23,253,17,31,48
2020-10-24,246,14,32,46
2020-10-25,224,20,19,39
2020-10-26,242,23,19,42
2020-10-27,266,13,21,34
2020-10-28,342,11,35,46
2020-10-29,335,18,32,50
2020-10-30,349,18,31,49
2020-10-31,355,20,29,49
2020-11-01,370,15,29,44
2020-11-02,375,18,33,51
2020-11-03,373,14,33,47
2020-11-04,372,13,35,48
2020-11-05,362,15,34,49
2020-11-06,383,9,36,45
2020-11-07,390,6,36,42
2020-11-08,349,5,32,37
2020-11-09,339,19,25,44
2020-11-10,408,17,32,49
2020-11-11,405,19,26,45
2020-11-12,415,13,34,47
2020-11-13,406,20,38,58
2020-11-14,394,21,40,61
2020-11-15,390,17,42,59
2020-11-16,411,10,38,48
2020-11-17,411,13,38,51
2020-11-18,418,2,47,49
2020-11-19,427,5,45,50
2020-11-20,431,11,37,48
2020-11-21,404,15,28,43
2020-11-22,420,15,39,54
2020-11-23,390,21,31,52
2020-11-24,403,25,37,62
2020-11-25,417,28,38,66
2020-11-26,410,32,35,67
2020-11-27,413,30,33,63
2020-11-28,405,26,33,59
2020-11-29,385,39,30,69
2020-11-30,369,25,33,58
2020-12-01,378,23,33,56
2020-12-02,371,26,33,59
2020-12-03,358,31,36,67
2020-12-04,367,30,35,65
2020-12-05,354,26,37,63
2020-12-06,344,24,37,61
2020-12-07,337,18,37,55
2020-12-08,305,21,33,54
2020-12-09,291,25,24,49
2020-12-10,284,27,30,57
2020-12-11,292,21,30,51
2020-12-12,222,15,28,43
2020-12-13,282,17,33,50
2020-12-14,283,12,28,40
2020-12-15,290,8,34,42
2020-12-16,284,11,33,44
2020-12-17,277,16,29,45
2020-12-18,260,21,28,49
2020-12-19,244,30,24,54
2020-12-20,244,29,22,51
2020-12-21,233,34,24,58
2020-12-22,231,30,28,58
2020-12-23,215,18,27,45
2020-12-24,200,14,28,42
2020-12-25,192,9,31,40
2020-12-26,203,9,29,38
2020-12-27,217,6,31,37
2020-12-28,210,6,30,36
2020-12-29,200,17,23,40
2020-12-30,206,7,32,39
2020-12-31,182,8,34,42
2021-01-01,177,11,26,37
2021-01-02,188,6,32,38
2021-01-03,195,-4,33,29
2021-01-04,189,11,32,43
2021-01-05,190,9,35,44
2021-01-06,202,6,36,42
2021-01-07,185,22,20,42
2021-01-08,192,15,30,45
2021-01-09,188,15,25,40
2021-01-10,192,10,31,41
2021-01-11,208,15,27,42
2021-01-12,222,16,26,42
2021-01-13,217,20,27,47
2021-01-14,224,14,26,40
2021-01-15,229,12,26,38
2021-01-16,234,13,27,40
2021-01-17,236,12,25,37
2021-01-18,223,21,21,42
2021-01-19,221,18,26,44
2021-01-20,216,13,28,41
2021-01-21,207,15,27,42
2021-01-22,199,20,20,40
2021-01-23,199,18,23,41
2021-01-24,196,20,25,45
2021-01-25,186,18,24,42
2021-01-26,174,12,20,32
2021-01-27,189,3,26,29
2021-01-28,168,9,24,33
2021-01-29,174,13,22,35
2021-01-30,151,11,19,30
2021-01-31,155,10,18,28
2021-02-01,160,13,16,29
2021-02-02,152,15,19,34
2021-02-03,147,11,20,31
2021-02-04,153,13,19,32
2021-02-05,142,17,17,34
2021-02-06,139,8,21,29
2021-02-07,133,10,22,32
2021-02-08,136,8,18,26
2021-02-09,118,11,17,28
2021-02-10,111,12,17,29
2021-02-11,120,9,22,31
2021-02-12,105,11,22,33
