fecha,camasOcupadasHG,camasOcupadasNoUCIVentiladores,camasOcupadasUCI,camasOcupadasUCI_NoUCIVent
2020-04-01,0,0,0,0
2020-04-02,0,0,0,0
2020-04-03,0,0,0,0
2020-04-04,0,0,0,0
2020-04-05,0,0,0,0
2020-04-06,0,0,0,0
2020-04-07,0,0,0,0
2020-04-08,0,0,0,0
2020-04-09,0,0,0,0
2020-04-10,0,0,0,0
2020-04-11,0,0,0,0
2020-04-12,0,0,0,0
2020-04-13,0,0,0,0
2020-04-14,0,0,0,0
2020-04-15,0,0,0,0
2020-04-16,0,0,0,0
2020-04-17,0,0,1,1
2020-04-18,1,0,1,1
2020-04-19,2,0,1,1
2020-04-20,1,1,1,2
2020-04-21,3,1,2,3
2020-04-22,1,3,2,5
2020-04-23,1,4,3,7
2020-04-24,2,3,2,5
2020-04-25,2,4,1,5
2020-04-26,0,4,1,5
2020-04-27,4,4,1,5
2020-04-28,4,5,1,6
2020-04-29,2,5,2,7
2020-04-30,3,5,2,7
2020-05-01,4,4,2,6
2020-05-02,3,4,2,6
2020-05-03,4,3,3,6
2020-05-04,2,4,3,7
2020-05-05,2,5,3,8
2020-05-06,3,3,4,7
2020-05-07,5,3,4,7
2020-05-08,6,4,4,8
2020-05-09,2,5,4,9
2020-05-10,3,5,3,8
2020-05-11,2,5,2,7
2020-05-12,4,2,3,5
2020-05-13,4,1,3,4
2020-05-14,4,0,4,4
2020-05-15,3,1,4,5
2020-05-16,3,-1,4,3
2020-05-17,41,-5,15,10
2020-05-18,5,1,3,4
2020-05-19,7,1,1,2
2020-05-20,6,1,1,2
2020-05-21,10,1,1,2
2020-05-22,10,0,2,2
2020-05-23,9,0,1,1
2020-05-24,7,1,0,1
2020-05-25,12,1,2,3
2020-05-26,10,1,3,4
2020-05-27,11,1,3,4
2020-05-28,11,3,3,6
2020-05-29,13,1,3,4
2020-05-30,15,3,2,5
2020-05-31,11,3,1,4
2020-06-01,8,3,3,6
2020-06-02,10,2,4,6
2020-06-03,8,1,4,5
2020-06-04,7,2,3,5
2020-06-05,13,3,2,5
2020-06-06,14,6,1,7
2020-06-07,15,6,2,8
2020-06-08,10,4,1,5
2020-06-09,9,5,2,7
2020-06-10,12,4,2,6
2020-06-11,13,3,3,6
2020-06-12,19,4,3,7
2020-06-13,23,4,4,8
2020-06-14,22,2,4,6
2020-06-15,20,1,4,5
2020-06-16,25,3,3,6
2020-06-17,21,7,3,10
2020-06-18,17,5,2,7
2020-06-19,13,10,3,13
2020-06-20,18,9,4,13
2020-06-21,18,7,4,11
2020-06-22,23,10,4,14
2020-06-23,22,12,5,17
2020-06-24,26,11,5,16
2020-06-25,33,14,5,19
2020-06-26,34,9,10,19
2020-06-27,18,9,5,14
2020-06-28,19,14,5,19
2020-06-29,22,14,5,19
2020-06-30,40,10,5,15
2020-07-01,46,8,9,17
2020-07-02,46,13,5,18
2020-07-03,52,15,7,22
2020-07-04,49,10,13,23
2020-07-05,57,9,12,21
2020-07-06,37,15,8,23
2020-07-07,66,19,12,31
2020-07-08,62,20,12,32
2020-07-09,57,26,8,34
2020-07-10,63,21,8,29
2020-07-11,72,13,14,27
2020-07-12,58,20,6,26
2020-07-13,53,24,11,35
2020-07-14,65,21,10,31
2020-07-15,68,17,13,30
2020-07-16,72,16,13,29
2020-07-17,58,13,10,23
2020-07-18,58,12,10,22
2020-07-19,41,14,4,18
2020-07-20,82,16,11,27
2020-07-21,57,28,4,32
2020-07-22,77,15,14,29
2020-07-23,74,10,14,24
2020-07-24,70,10,19,29
2020-07-25,50,8,13,21
2020-07-26,72,6,17,23
2020-07-27,69,16,12,28
2020-07-28,59,10,13,23
2020-07-29,74,12,18,30
2020-07-30,77,10,16,26
2020-07-31,37,2,10,12
2020-08-01,59,5,17,22
2020-08-02,72,4,17,21
2020-08-03,78,7,14,21
2020-08-04,80,2,19,21
2020-08-05,71,10,12,22
2020-08-06,60,7,10,17
2020-08-07,62,10,15,25
2020-08-08,66,9,14,23
2020-08-09,61,8,10,18
2020-08-10,68,8,10,18
2020-08-11,70,6,14,20
2020-08-12,60,9,8,17
2020-08-13,64,3,14,17
2020-08-14,59,10,8,18
2020-08-15,53,8,10,18
2020-08-16,56,7,10,17
2020-08-17,49,8,9,17
2020-08-18,47,6,16,22
2020-08-19,48,7,15,22
2020-08-20,53,5,15,20
2020-08-21,48,5,13,18
2020-08-22,43,6,12,18
2020-08-23,38,7,8,15
2020-08-24,41,8,9,17
2020-08-25,39,7,9,16
2020-08-26,28,12,6,18
2020-08-27,29,9,7,16
2020-08-28,26,11,5,16
2020-08-29,29,9,5,14
2020-08-30,28,8,6,14
2020-08-31,25,8,5,13
2020-09-01,27,12,5,17
2020-09-02,30,12,5,17
2020-09-03,31,11,4,15
2020-09-04,25,14,3,17
2020-09-05,23,13,4,17
2020-09-06,23,13,3,16
2020-09-07,25,9,5,14
2020-09-08,27,9,6,15
2020-09-09,27,10,6,16
2020-09-10,28,8,8,16
2020-09-11,26,8,4,12
2020-09-12,20,8,4,12
2020-09-13,20,9,5,14
2020-09-14,17,9,3,12
2020-09-15,20,7,5,12
2020-09-16,22,5,6,11
2020-09-17,21,6,6,12
2020-09-18,18,8,5,13
2020-09-19,20,8,6,14
2020-09-20,19,9,5,14
2020-09-21,21,7,7,14
2020-09-22,22,4,8,12
2020-09-23,20,4,6,10
2020-09-24,21,5,5,10
2020-09-25,24,2,7,9
2020-09-26,22,1,7,8
2020-09-27,25,-1,8,7
2020-09-28,18,1,8,9
2020-09-29,18,4,4,8
2020-09-30,18,1,7,8
2020-10-01,16,-1,7,6
2020-10-02,18,-1,6,5
2020-10-03,15,1,4,5
2020-10-04,13,0,5,5
2020-10-05,14,1,6,7
2020-10-06,16,1,6,7
2020-10-07,18,0,6,6
2020-10-08,15,0,6,6
2020-10-09,23,0,6,6
2020-10-10,22,3,5,8
2020-10-11,20,3,4,7
2020-10-12,24,2,6,8
2020-10-13,23,4,4,8
2020-10-14,19,2,4,6
2020-10-15,16,3,3,6
2020-10-16,17,0,6,6
2020-10-17,14,3,4,7
2020-10-18,12,5,3,8
2020-10-19,14,3,5,8
2020-10-20,12,3,5,8
2020-10-21,11,3,5,8
2020-10-22,14,5,4,9
2020-10-23,13,3,4,7
2020-10-24,13,3,4,7
2020-10-25,15,3,4,7
2020-10-26,13,3,3,6
2020-10-27,13,3,4,7
2020-10-28,8,-1,3,2
2020-10-29,13,0,4,4
2020-10-30,15,-2,4,2
2020-10-31,10,0,3,3
2020-11-01,11,0,3,3
2020-11-02,14,-1,4,3
2020-11-03,13,-1,4,3
2020-11-04,11,0,3,3
2020-11-05,11,0,4,4
2020-11-06,12,-1,4,3
2020-11-07,8,1,2,3
2020-11-08,10,-2,3,1
2020-11-09,11,-1,3,2
2020-11-10,13,0,2,2
2020-11-11,12,0,2,2
2020-11-12,11,2,2,4
2020-11-13,11,5,2,7
2020-11-14,8,5,1,6
2020-11-15,9,6,2,8
2020-11-16,9,4,2,6
2020-11-17,5,4,1,5
2020-11-18,7,4,1,5
2020-11-19,10,3,1,4
2020-11-20,9,2,1,3
2020-11-21,8,3,1,4
2020-11-22,7,4,1,5
2020-11-23,6,4,1,5
2020-11-24,7,6,1,7
2020-11-25,7,6,1,7
2020-11-26,9,4,1,5
2020-11-27,10,4,1,5
2020-11-28,9,3,1,4
2020-11-29,10,3,1,4
2020-11-30,12,3,1,4
2020-12-01,15,3,1,4
2020-12-02,18,1,3,4
2020-12-03,4,3,0,3
2020-12-04,16,1,3,4
2020-12-05,15,3,3,6
2020-12-06,13,2,3,5
2020-12-07,14,3,3,6
2020-12-08,19,3,2,5
2020-12-09,15,5,2,7
2020-12-10,17,4,1,5
2020-12-11,16,6,1,7
2020-12-12,14,6,3,9
2020-12-13,14,6,2,8
2020-12-14,18,5,2,7
2020-12-15,16,7,2,9
2020-12-16,16,6,2,8
2020-12-17,17,9,2,11
2020-12-18,11,11,2,13
2020-12-19,17,8,1,9
2020-12-20,14,8,1,9
2020-12-21,13,8,1,9
2020-12-22,16,6,3,9
2020-12-23,17,6,3,9
2020-12-24,17,6,3,9
2020-12-25,18,6,3,9
2020-12-26,17,7,2,9
2020-12-27,17,7,3,10
2020-12-28,14,10,3,13
2020-12-29,12,10,3,13
2020-12-30,13,7,3,10
2020-12-31,15,3,4,7
2021-01-01,16,1,4,5
2021-01-02,14,3,2,5
2021-01-03,19,3,3,6
2021-01-04,18,2,3,5
2021-01-05,22,0,3,3
2021-01-06,21,0,3,3
2021-01-07,12,2,5,7
2021-01-08,12,2,5,7
2021-01-09,9,2,5,7
2021-01-10,13,3,5,8
2021-01-11,12,4,5,9
2021-01-12,13,4,4,8
2021-01-13,19,5,4,9
2021-01-14,17,6,3,9
2021-01-15,16,9,3,12
2021-01-16,12,8,4,12
2021-01-17,15,6,4,10
2021-01-18,13,9,4,13
2021-01-19,15,9,4,13
2021-01-20,16,9,4,13
2021-01-21,11,9,2,11
2021-01-22,13,9,2,11
2021-01-23,12,8,3,11
2021-01-24,18,5,5,10
2021-01-25,16,7,4,11
2021-01-26,16,6,3,9
2021-01-27,16,6,4,10
2021-01-28,15,6,4,10
2021-01-29,18,4,4,8
2021-01-30,20,5,4,9
2021-01-31,18,5,4,9
2021-02-01,19,5,3,8
2021-02-02,22,4,3,7
2021-02-03,20,7,3,10
2021-02-04,22,7,3,10
2021-02-05,20,8,4,12
2021-02-06,15,8,4,12
2021-02-07,13,7,4,11
2021-02-08,14,5,4,9
2021-02-09,14,3,4,7
2021-02-10,16,3,4,7
2021-02-11,14,4,4,8
2021-02-12,11,5,3,8
