fecha,camasOcupadasHG,camasOcupadasNoUCIVentiladores,camasOcupadasUCI,camasOcupadasUCI_NoUCIVent
2020-04-01,0,0,0,0
2020-04-02,0,0,0,0
2020-04-03,0,0,0,0
2020-04-04,0,0,0,0
2020-04-05,0,0,0,0
2020-04-06,0,0,0,0
2020-04-07,0,0,0,0
2020-04-08,0,0,0,0
2020-04-09,0,0,0,0
2020-04-10,0,0,0,0
2020-04-11,0,0,0,0
2020-04-12,0,0,0,0
2020-04-13,0,0,0,0
2020-04-14,0,0,0,0
2020-04-15,0,0,0,0
2020-04-16,0,0,0,0
2020-04-17,0,0,0,0
2020-04-18,0,0,0,0
2020-04-19,0,0,0,0
2020-04-20,1,0,0,0
2020-04-21,1,0,0,0
2020-04-22,0,0,0,0
2020-04-23,0,0,0,0
2020-04-24,0,0,0,0
2020-04-25,0,0,0,0
2020-04-26,0,0,0,0
2020-04-27,12,2,6,8
2020-04-28,12,3,6,9
2020-04-29,17,3,6,9
2020-04-30,18,1,6,7
2020-05-01,24,3,6,9
2020-05-02,27,2,6,8
2020-05-03,79,2,6,8
2020-05-04,83,2,6,8
2020-05-05,89,1,6,7
2020-05-06,52,0,4,4
2020-05-07,40,3,5,8
2020-05-08,44,5,6,11
2020-05-09,46,7,6,13
2020-05-10,39,8,6,14
2020-05-11,40,8,4,12
2020-05-12,41,4,6,10
2020-05-13,38,6,5,11
2020-05-14,35,6,5,11
2020-05-15,47,6,5,11
2020-05-16,50,6,5,11
2020-05-17,54,8,6,14
2020-05-18,56,7,6,13
2020-05-19,49,8,6,14
2020-05-20,51,11,6,17
2020-05-21,62,9,6,15
2020-05-22,64,9,6,15
2020-05-23,65,10,6,16
2020-05-24,62,9,6,15
2020-05-25,68,8,6,14
2020-05-26,65,8,6,14
2020-05-27,63,10,5,15
2020-05-28,58,11,6,17
2020-05-29,57,11,6,17
2020-05-30,69,10,6,16
2020-05-31,66,13,6,19
2020-06-01,58,13,6,19
2020-06-02,67,13,6,19
2020-06-03,70,14,6,20
2020-06-04,74,14,6,20
2020-06-05,72,13,6,19
2020-06-06,70,14,6,20
2020-06-07,71,18,4,22
2020-06-08,72,16,5,21
2020-06-09,71,11,5,16
2020-06-10,65,11,6,17
2020-06-11,66,7,6,13
2020-06-12,57,10,6,16
2020-06-13,25,3,0,3
2020-06-14,68,10,5,15
2020-06-15,71,9,5,14
2020-06-16,82,7,5,12
2020-06-17,42,2,0,2
2020-06-18,80,10,6,16
2020-06-19,69,16,6,22
2020-06-20,71,16,6,22
2020-06-21,79,16,6,22
2020-06-22,80,15,6,21
2020-06-23,82,13,6,19
2020-06-24,84,11,6,17
2020-06-25,73,13,6,19
2020-06-26,85,12,6,18
2020-06-27,81,11,6,17
2020-06-28,85,13,6,19
2020-06-29,83,14,6,20
2020-06-30,81,13,5,18
2020-07-01,82,11,5,16
2020-07-02,82,12,6,18
2020-07-03,88,8,6,14
2020-07-04,87,9,5,14
2020-07-05,89,7,5,12
2020-07-06,99,7,6,13
2020-07-07,37,3,0,3
2020-07-08,97,9,5,14
2020-07-09,87,10,6,16
2020-07-10,93,11,6,17
2020-07-11,32,3,0,3
2020-07-12,94,9,6,15
2020-07-13,92,12,6,18
2020-07-14,101,9,5,14
2020-07-15,91,10,6,16
2020-07-16,88,10,6,16
2020-07-17,78,12,5,17
2020-07-18,88,8,6,14
2020-07-19,88,8,6,14
2020-07-20,93,7,6,13
2020-07-21,86,9,6,15
2020-07-22,85,11,6,17
2020-07-23,87,11,6,17
2020-07-24,80,14,6,20
2020-07-25,84,11,6,17
2020-07-26,79,14,6,20
2020-07-27,81,13,6,19
2020-07-28,85,12,6,18
2020-07-29,73,11,5,16
2020-07-30,80,11,5,16
2020-07-31,79,8,5,13
2020-08-01,52,5,0,5
2020-08-02,103,7,5,12
2020-08-03,99,5,5,10
2020-08-04,113,-18,28,10
2020-08-05,79,6,4,10
2020-08-06,81,7,4,11
2020-08-07,80,10,3,13
2020-08-08,75,11,3,14
2020-08-09,71,12,3,15
2020-08-10,67,12,3,15
2020-08-11,59,11,3,14
2020-08-12,53,2,7,9
2020-08-13,48,7,5,12
2020-08-14,45,6,4,10
2020-08-15,37,6,4,10
2020-08-16,36,5,4,9
2020-08-17,41,1,4,5
2020-08-18,35,1,4,5
2020-08-19,33,3,4,7
2020-08-20,33,3,4,7
2020-08-21,31,4,5,9
2020-08-22,30,5,3,8
2020-08-23,29,4,3,7
2020-08-24,27,3,4,7
2020-08-25,27,4,4,8
2020-08-26,22,8,1,9
2020-08-27,22,7,1,8
2020-08-28,27,9,1,10
2020-08-29,24,9,1,10
2020-08-30,25,7,0,7
2020-08-31,27,3,4,7
2020-09-01,24,3,3,6
2020-09-02,26,2,3,5
2020-09-03,25,-1,4,3
2020-09-04,10,0,0,0
2020-09-05,20,0,5,5
2020-09-06,21,0,5,5
2020-09-07,24,0,4,4
2020-09-08,32,2,4,6
2020-09-09,31,1,4,5
2020-09-10,28,2,3,5
2020-09-11,30,2,3,5
2020-09-12,26,2,5,7
2020-09-13,25,2,5,7
2020-09-14,34,2,4,6
2020-09-15,13,2,0,2
2020-09-16,25,2,3,5
2020-09-17,28,0,3,3
2020-09-18,25,1,3,4
2020-09-19,8,1,0,1
2020-09-20,22,2,4,6
2020-09-21,26,2,4,6
2020-09-22,6,2,0,2
2020-09-23,23,1,5,6
2020-09-24,44,2,5,7
2020-09-25,19,2,3,5
2020-09-26,24,2,3,5
2020-09-27,22,0,4,4
2020-09-28,22,0,4,4
2020-09-29,22,2,4,6
2020-09-30,19,3,4,7
2020-10-01,14,11,4,15
2020-10-02,5,3,0,3
2020-10-03,19,8,4,12
2020-10-04,21,7,5,12
2020-10-05,19,5,5,10
2020-10-06,17,5,4,9
2020-10-07,13,3,4,7
2020-10-08,12,4,4,8
2020-10-09,13,5,4,9
2020-10-10,15,3,4,7
2020-10-11,19,2,4,6
2020-10-12,21,1,4,5
2020-10-13,24,4,4,8
2020-10-14,26,4,4,8
2020-10-15,8,0,0,0
2020-10-16,26,3,4,7
2020-10-17,26,2,4,6
2020-10-18,24,2,4,6
2020-10-19,19,6,4,10
2020-10-20,25,5,4,9
2020-10-21,26,4,4,8
2020-10-22,21,4,4,8
2020-10-23,23,3,3,6
2020-10-24,22,5,3,8
2020-10-25,16,2,3,5
2020-10-26,26,3,3,6
2020-10-27,6,2,0,2
2020-10-28,16,7,3,10
2020-10-29,15,8,4,12
2020-10-30,17,6,4,10
2020-10-31,16,-2,12,10
2020-11-01,18,4,4,8
2020-11-02,15,4,5,9
2020-11-03,16,7,5,12
2020-11-04,11,8,5,13
2020-11-05,4,2,1,3
2020-11-06,10,6,5,11
2020-11-07,14,6,4,10
2020-11-08,7,0,2,2
2020-11-09,8,0,2,2
2020-11-10,16,7,6,13
2020-11-11,6,1,1,2
2020-11-12,15,8,4,12
2020-11-13,18,7,4,11
2020-11-14,16,8,3,11
2020-11-15,17,8,3,11
2020-11-16,20,8,4,12
2020-11-17,25,6,3,9
2020-11-18,27,5,4,9
2020-11-19,26,6,3,9
2020-11-20,27,7,3,10
2020-11-21,6,3,0,3
2020-11-22,32,7,4,11
2020-11-23,33,8,3,11
2020-11-24,28,7,2,9
2020-11-25,13,1,1,2
2020-11-26,5,1,0,1
2020-11-27,26,7,5,12
2020-11-28,22,9,5,14
2020-11-29,22,11,5,16
2020-11-30,7,0,1,1
2020-12-01,15,8,5,13
2020-12-02,16,8,5,13
2020-12-03,18,7,6,13
2020-12-04,15,8,6,14
2020-12-05,14,8,6,14
2020-12-06,16,5,6,11
2020-12-07,17,5,6,11
2020-12-08,12,9,5,14
2020-12-09,10,9,5,14
2020-12-10,3,3,1,4
2020-12-11,12,9,4,13
2020-12-12,17,8,5,13
2020-12-13,5,1,1,2
2020-12-14,21,6,5,11
2020-12-15,20,7,4,11
2020-12-16,18,8,4,12
2020-12-17,6,0,1,1
2020-12-18,3,1,1,2
2020-12-19,-5,27,4,31
2020-12-20,17,7,5,12
2020-12-21,17,5,5,10
2020-12-22,4,1,1,2
2020-12-23,17,7,5,12
2020-12-24,12,0,1,1
2020-12-25,22,4,6,10
2020-12-26,27,4,5,9
2020-12-27,24,4,5,9
2020-12-28,11,2,0,2
2020-12-29,25,9,4,13
2020-12-30,29,8,5,13
2020-12-31,29,8,5,13
2021-01-01,24,8,5,13
2021-01-02,27,8,5,13
2021-01-03,28,8,5,13
2021-01-04,29,7,5,12
2021-01-05,13,0,0,0
2021-01-06,39,7,5,12
2021-01-07,19,1,0,1
2021-01-08,49,9,5,14
2021-01-09,47,9,5,14
2021-01-10,46,11,5,16
2021-01-11,50,12,5,17
2021-01-12,49,12,5,17
2021-01-13,51,11,6,17
2021-01-14,14,5,0,5
2021-01-15,51,16,5,21
2021-01-16,55,16,5,21
2021-01-17,54,16,5,21
2021-01-18,55,14,5,19
2021-01-19,50,14,5,19
2021-01-20,46,13,6,19
2021-01-21,51,12,6,18
2021-01-22,46,11,6,17
2021-01-23,43,12,6,18
2021-01-24,45,11,6,17
2021-01-25,53,11,6,17
2021-01-26,19,3,0,3
2021-01-27,50,13,5,18
2021-01-28,48,12,5,17
2021-01-29,34,13,5,18
2021-01-30,46,5,10,15
2021-01-31,41,10,8,18
2021-02-01,43,-2,22,20
2021-02-02,40,15,6,21
2021-02-03,47,10,9,19
2021-02-04,45,14,6,20
2021-02-05,56,10,10,20
2021-02-06,54,9,11,20
2021-02-07,54,10,10,20
2021-02-08,54,13,8,21
2021-02-09,54,13,8,21
2021-02-10,19,1,3,4
2021-02-11,36,15,9,24
2021-02-12,36,15,9,24
