fecha,camasOcupadasHG,camasOcupadasNoUCIVentiladores,camasOcupadasUCI,camasOcupadasUCI_NoUCIVent
2020-04-01,0,0,0,0
2020-04-02,0,0,0,0
2020-04-03,0,0,0,0
2020-04-04,0,0,0,0
2020-04-05,0,0,0,0
2020-04-06,0,0,0,0
2020-04-07,0,0,0,0
2020-04-08,0,0,0,0
2020-04-09,0,0,0,0
2020-04-10,0,0,0,0
2020-04-11,0,0,0,0
2020-04-12,0,0,0,0
2020-04-13,0,0,0,0
2020-04-14,0,0,0,0
2020-04-15,0,0,0,0
2020-04-16,4,0,0,0
2020-04-17,4,1,0,1
2020-04-18,4,1,0,1
2020-04-19,1,1,0,1
2020-04-20,1,1,0,1
2020-04-21,10,1,0,1
2020-04-22,9,0,0,0
2020-04-23,9,0,0,0
2020-04-24,12,5,1,6
2020-04-25,12,5,1,6
2020-04-26,13,5,1,6
2020-04-27,13,5,1,6
2020-04-28,12,5,1,6
2020-04-29,32,5,1,6
2020-04-30,30,9,3,12
2020-05-01,33,8,3,11
2020-05-02,40,8,3,11
2020-05-03,35,4,2,6
2020-05-04,49,7,3,10
2020-05-05,47,4,2,6
2020-05-06,60,4,5,9
2020-05-07,46,7,3,10
2020-05-08,49,10,3,13
2020-05-09,49,8,3,11
2020-05-10,48,8,3,11
2020-05-11,39,8,3,11
2020-05-12,45,7,4,11
2020-05-13,41,9,3,12
2020-05-14,44,6,4,10
2020-05-15,41,6,4,10
2020-05-16,53,-1,4,3
2020-05-17,52,-1,4,3
2020-05-18,48,0,4,4
2020-05-19,52,1,4,5
2020-05-20,55,4,6,10
2020-05-21,61,4,7,11
2020-05-22,52,4,8,12
2020-05-23,49,14,7,21
2020-05-24,49,15,7,22
2020-05-25,48,16,7,23
2020-05-26,51,13,7,20
2020-05-27,57,11,6,17
2020-05-28,66,10,6,16
2020-05-29,66,15,5,20
2020-05-30,59,13,6,19
2020-05-31,60,16,5,21
2020-06-01,53,16,4,20
2020-06-02,53,13,6,19
2020-06-03,60,10,6,16
2020-06-04,56,14,6,20
2020-06-05,56,15,5,20
2020-06-06,55,13,6,19
2020-06-07,60,14,6,20
2020-06-08,59,15,6,21
2020-06-09,53,15,7,22
2020-06-10,52,15,8,23
2020-06-11,45,17,9,26
2020-06-12,48,12,10,22
2020-06-13,46,18,10,28
2020-06-14,47,20,9,29
2020-06-15,43,21,8,29
2020-06-16,55,17,8,25
2020-06-17,50,14,8,22
2020-06-18,48,16,8,24
2020-06-19,53,15,9,24
2020-06-20,47,8,9,17
2020-06-21,46,8,9,17
2020-06-22,43,10,9,19
2020-06-23,49,13,9,22
2020-06-24,44,15,8,23
2020-06-25,49,14,8,22
2020-06-26,50,14,6,20
2020-06-27,63,10,9,19
2020-06-28,66,6,8,14
2020-06-29,63,10,8,18
2020-06-30,51,11,8,19
2020-07-01,54,13,9,22
2020-07-02,62,9,9,18
2020-07-03,65,12,9,21
2020-07-04,66,13,9,22
2020-07-05,70,11,10,21
2020-07-06,69,13,8,21
2020-07-07,77,15,8,23
2020-07-08,64,18,8,26
2020-07-09,68,21,8,29
2020-07-10,69,18,6,24
2020-07-11,60,20,4,24
2020-07-12,64,18,4,22
2020-07-13,63,14,5,19
2020-07-14,73,12,6,18
2020-07-15,73,16,7,23
2020-07-16,68,15,7,22
2020-07-17,61,15,6,21
2020-07-18,60,13,4,17
2020-07-19,67,12,4,16
2020-07-20,68,5,7,12
2020-07-21,69,10,6,16
2020-07-22,81,6,8,14
2020-07-23,79,7,8,15
2020-07-24,70,16,8,24
2020-07-25,85,11,9,20
2020-07-26,78,18,6,24
2020-07-27,81,11,7,18
2020-07-28,77,9,8,17
2020-07-29,90,7,8,15
2020-07-30,86,8,8,16
2020-07-31,79,11,6,17
2020-08-01,78,11,7,18
2020-08-02,71,14,7,21
2020-08-03,70,8,5,13
2020-08-04,75,6,6,12
2020-08-05,78,7,5,12
2020-08-06,75,7,6,13
2020-08-07,68,7,7,14
2020-08-08,64,6,7,13
2020-08-09,55,6,8,14
2020-08-10,51,11,6,17
2020-08-11,55,10,5,15
2020-08-12,53,7,7,14
2020-08-13,44,8,7,15
2020-08-14,39,7,7,14
2020-08-15,43,10,7,17
2020-08-16,45,10,7,17
2020-08-17,42,9,6,15
2020-08-18,51,8,4,12
2020-08-19,46,9,5,14
2020-08-20,41,11,5,16
2020-08-21,47,7,4,11
2020-08-22,41,8,4,12
2020-08-23,37,7,4,11
2020-08-24,34,10,3,13
2020-08-25,36,10,1,11
2020-08-26,42,10,1,11
2020-08-27,42,8,3,11
2020-08-28,40,7,3,10
2020-08-29,41,5,3,8
2020-08-30,41,6,1,7
2020-08-31,40,8,1,9
2020-09-01,44,10,1,11
2020-09-02,43,9,1,10
2020-09-03,47,6,1,7
2020-09-04,47,8,0,8
2020-09-05,48,8,0,8
2020-09-06,45,12,0,12
2020-09-07,43,8,1,9
2020-09-08,41,7,1,8
2020-09-09,41,6,1,7
2020-09-10,38,8,1,9
2020-09-11,37,8,1,9
2020-09-12,36,9,1,10
2020-09-13,38,9,0,9
2020-09-14,37,8,2,10
2020-09-15,37,10,2,12
2020-09-16,39,10,2,12
2020-09-17,41,5,6,11
2020-09-18,38,6,3,9
2020-09-19,33,3,4,7
2020-09-20,29,7,3,10
2020-09-21,28,11,2,13
2020-09-22,29,10,2,12
2020-09-23,29,8,2,10
2020-09-24,39,7,2,9
2020-09-25,35,5,3,8
2020-09-26,31,4,2,6
2020-09-27,29,7,2,9
2020-09-28,32,4,2,6
2020-09-29,35,4,2,6
2020-09-30,27,3,1,4
2020-10-01,20,4,1,5
2020-10-02,20,4,0,4
2020-10-03,16,4,0,4
2020-10-04,17,4,0,4
2020-10-05,17,3,0,3
2020-10-06,19,4,0,4
2020-10-07,23,5,0,5
2020-10-08,25,5,0,5
2020-10-09,24,3,0,3
2020-10-10,25,5,0,5
2020-10-11,26,4,0,4
2020-10-12,29,4,0,4
2020-10-13,33,6,0,6
2020-10-14,31,5,0,5
2020-10-15,24,6,1,7
2020-10-16,23,6,1,7
2020-10-17,24,7,2,9
2020-10-18,22,8,2,10
2020-10-19,32,8,1,9
2020-10-20,23,11,1,12
2020-10-21,21,12,1,13
2020-10-22,28,12,1,13
2020-10-23,32,11,1,12
2020-10-24,24,9,1,10
2020-10-25,21,9,1,10
2020-10-26,14,7,1,8
2020-10-27,23,6,2,8
2020-10-28,17,8,0,8
2020-10-29,15,8,0,8
2020-10-30,14,8,0,8
2020-10-31,18,7,0,7
2020-11-01,19,7,0,7
2020-11-02,23,6,0,6
2020-11-03,21,6,0,6
2020-11-04,24,6,0,6
2020-11-05,17,8,0,8
2020-11-06,17,9,0,9
2020-11-07,15,7,0,7
2020-11-08,15,7,0,7
2020-11-09,16,7,0,7
2020-11-10,17,7,0,7
2020-11-11,23,4,0,4
2020-11-12,18,4,0,4
2020-11-13,22,4,0,4
2020-11-14,20,4,0,4
2020-11-15,21,3,1,4
2020-11-16,22,4,1,5
2020-11-17,20,6,1,7
2020-11-18,19,8,0,8
2020-11-19,17,6,1,7
2020-11-20,18,6,2,8
2020-11-21,14,4,1,5
2020-11-22,14,4,1,5
2020-11-23,12,6,1,7
2020-11-24,14,3,1,4
2020-11-25,12,2,1,3
2020-11-26,10,2,1,3
2020-11-27,8,3,2,5
2020-11-28,10,2,2,4
2020-11-29,8,3,3,6
2020-11-30,8,3,2,5
2020-12-01,5,4,2,6
2020-12-02,9,1,3,4
2020-12-03,8,2,3,5
2020-12-04,9,1,2,3
2020-12-05,12,0,3,3
2020-12-06,10,5,2,7
2020-12-07,10,6,2,8
2020-12-08,8,8,1,9
2020-12-09,10,6,1,7
2020-12-10,11,4,2,6
2020-12-11,10,4,2,6
2020-12-12,13,4,3,7
2020-12-13,10,4,3,7
2020-12-14,16,3,3,6
2020-12-15,14,3,3,6
2020-12-16,14,3,3,6
2020-12-17,12,4,3,7
2020-12-18,12,3,3,6
2020-12-19,12,2,2,4
2020-12-20,19,2,1,3
2020-12-21,19,4,1,5
2020-12-22,18,5,1,6
2020-12-23,18,5,1,6
2020-12-24,18,7,1,8
2020-12-25,14,7,1,8
2020-12-26,15,5,1,6
2020-12-27,18,7,1,8
2020-12-28,20,6,1,7
2020-12-29,19,3,1,4
2020-12-30,22,3,1,4
2020-12-31,25,3,1,4
2021-01-01,21,3,0,3
2021-01-02,17,6,1,7
2021-01-03,21,7,2,9
2021-01-04,19,8,3,11
2021-01-05,21,10,3,13
2021-01-06,25,10,4,14
2021-01-07,32,9,5,14
2021-01-08,29,5,3,8
2021-01-09,34,10,3,13
2021-01-10,38,10,3,13
2021-01-11,35,10,2,12
2021-01-12,39,12,2,14
2021-01-13,38,13,4,17
2021-01-14,36,10,4,14
2021-01-15,45,15,3,18
2021-01-16,50,12,2,14
2021-01-17,51,2,10,12
2021-01-18,53,12,4,16
2021-01-19,48,11,4,15
2021-01-20,56,10,3,13
2021-01-21,66,13,2,15
2021-01-22,62,13,2,15
2021-01-23,66,11,4,15
2021-01-24,61,13,6,19
2021-01-25,57,17,5,22
2021-01-26,58,13,5,18
2021-01-27,60,11,6,17
2021-01-28,62,5,6,11
2021-01-29,49,9,7,16
2021-01-30,54,7,7,14
2021-01-31,50,9,7,16
2021-02-01,40,8,7,15
2021-02-02,52,12,8,20
2021-02-03,55,10,6,16
2021-02-04,65,11,7,18
2021-02-05,57,12,8,20
2021-02-06,52,16,6,22
2021-02-07,53,15,7,22
2021-02-08,50,12,9,21
2021-02-09,52,11,9,20
2021-02-10,53,11,9,20
2021-02-11,54,9,9,18
2021-02-12,57,5,8,13
