fecha,camasOcupadasHG,camasOcupadasNoUCIVentiladores,camasOcupadasUCI,camasOcupadasUCI_NoUCIVent
2020-04-01,0,0,0,0
2020-04-02,0,0,0,0
2020-04-03,0,0,0,0
2020-04-04,0,0,0,0
2020-04-05,0,0,0,0
2020-04-06,0,0,0,0
2020-04-07,0,0,1,1
2020-04-08,7,2,1,3
2020-04-09,8,3,0,3
2020-04-10,9,4,1,5
2020-04-11,12,3,2,5
2020-04-12,10,5,2,7
2020-04-13,11,4,1,5
2020-04-14,14,3,1,4
2020-04-15,11,4,1,5
2020-04-16,12,3,2,5
2020-04-17,15,3,2,5
2020-04-18,15,4,0,4
2020-04-19,14,4,0,4
2020-04-20,23,3,1,4
2020-04-21,12,3,4,7
2020-04-22,19,2,7,9
2020-04-23,16,1,9,10
2020-04-24,12,2,8,10
2020-04-25,9,3,6,9
2020-04-26,13,2,8,10
2020-04-27,9,4,6,10
2020-04-28,6,4,7,11
2020-04-29,9,4,7,11
2020-04-30,11,4,4,8
2020-05-01,12,2,6,8
2020-05-02,15,3,5,8
2020-05-03,19,3,5,8
2020-05-04,18,3,8,11
2020-05-05,18,5,8,13
2020-05-06,20,3,8,11
2020-05-07,18,6,7,13
2020-05-08,25,5,8,13
2020-05-09,23,4,10,14
2020-05-10,21,4,8,12
2020-05-11,32,6,8,14
2020-05-12,29,4,10,14
2020-05-13,34,4,8,12
2020-05-14,42,-2,12,10
2020-05-15,30,2,11,13
2020-05-16,34,4,10,14
2020-05-17,36,5,11,16
2020-05-18,34,4,11,15
2020-05-19,24,5,10,15
2020-05-20,27,6,9,15
2020-05-21,25,6,9,15
2020-05-22,21,7,7,14
2020-05-23,27,8,5,13
2020-05-24,30,8,6,14
2020-05-25,33,11,6,17
2020-05-26,34,9,6,15
2020-05-27,35,7,6,13
2020-05-28,31,7,8,15
2020-05-29,35,6,7,13
2020-05-30,34,5,7,12
2020-05-31,32,7,6,13
2020-06-01,45,6,8,14
2020-06-02,48,3,10,13
2020-06-03,52,4,9,13
2020-06-04,44,6,9,15
2020-06-05,47,6,10,16
2020-06-06,50,7,9,16
2020-06-07,56,5,10,15
2020-06-08,52,5,9,14
2020-06-09,46,7,10,17
2020-06-10,61,7,10,17
2020-06-11,70,5,14,19
2020-06-12,79,11,13,24
2020-06-13,82,10,15,25
2020-06-14,81,10,12,22
2020-06-15,92,12,10,22
2020-06-16,92,9,11,20
2020-06-17,112,12,12,24
2020-06-18,103,13,14,27
2020-06-19,98,12,14,26
2020-06-20,93,9,16,25
2020-06-21,88,9,14,23
2020-06-22,98,9,18,27
2020-06-23,110,9,22,31
2020-06-24,98,9,21,30
2020-06-25,97,13,18,31
2020-06-26,90,18,15,33
2020-06-27,82,17,20,37
2020-06-28,86,16,16,32
2020-06-29,83,14,16,30
2020-06-30,97,15,12,27
2020-07-01,93,16,11,27
2020-07-02,95,14,9,23
2020-07-03,93,16,10,26
2020-07-04,97,11,11,22
2020-07-05,85,13,10,23
2020-07-06,84,12,9,21
2020-07-07,76,15,8,23
2020-07-08,84,17,10,27
2020-07-09,95,18,10,28
2020-07-10,87,18,13,31
2020-07-11,79,19,12,31
2020-07-12,76,23,14,37
2020-07-13,80,22,14,36
2020-07-14,96,20,14,34
2020-07-15,80,24,5,29
2020-07-16,80,26,7,33
2020-07-17,80,26,7,33
2020-07-18,91,24,5,29
2020-07-19,83,25,6,31
2020-07-20,87,27,5,32
2020-07-21,97,25,5,30
2020-07-22,102,25,7,32
2020-07-23,99,22,7,29
2020-07-24,111,24,7,31
2020-07-25,101,23,6,29
2020-07-26,115,25,8,33
2020-07-27,109,26,6,32
2020-07-28,109,28,5,33
2020-07-29,102,33,5,38
2020-07-30,122,22,8,30
2020-07-31,135,26,9,35
2020-08-01,82,23,13,36
2020-08-02,149,21,8,29
2020-08-03,134,24,8,32
2020-08-04,133,19,7,26
2020-08-05,142,17,9,26
2020-08-06,129,25,10,35
2020-08-07,108,26,11,37
2020-08-08,113,28,9,37
2020-08-09,123,32,11,43
2020-08-10,133,29,11,40
2020-08-11,145,27,11,38
2020-08-12,144,35,11,46
2020-08-13,135,39,11,50
2020-08-14,138,38,10,48
2020-08-15,148,34,8,42
2020-08-16,157,37,8,45
2020-08-17,148,36,8,44
2020-08-18,147,29,9,38
2020-08-19,150,33,8,41
2020-08-20,149,37,10,47
2020-08-21,150,38,10,48
2020-08-22,149,39,9,48
2020-08-23,161,36,9,45
2020-08-24,170,36,8,44
2020-08-25,175,38,8,46
2020-08-26,169,34,7,41
2020-08-27,172,33,8,41
2020-08-28,178,35,7,42
2020-08-29,169,36,7,43
2020-08-30,158,40,6,46
2020-08-31,164,41,8,49
2020-09-01,163,38,7,45
2020-09-02,169,37,7,44
2020-09-03,162,36,8,44
2020-09-04,163,34,7,41
2020-09-05,153,35,6,41
2020-09-06,170,31,5,36
2020-09-07,169,30,5,35
2020-09-08,156,40,4,44
2020-09-09,156,37,4,41
2020-09-10,151,38,5,43
2020-09-11,150,35,5,40
2020-09-12,141,37,9,46
2020-09-13,138,37,10,47
2020-09-14,147,41,11,52
2020-09-15,142,33,11,44
2020-09-16,136,30,10,40
2020-09-17,130,25,12,37
2020-09-18,137,30,10,40
2020-09-19,125,41,3,44
2020-09-20,131,32,11,43
2020-09-21,134,28,11,39
2020-09-22,121,26,12,38
2020-09-23,113,28,11,39
2020-09-24,112,28,13,41
2020-09-25,114,28,13,41
2020-09-26,108,34,11,45
2020-09-27,117,25,8,33
2020-09-28,119,26,7,33
2020-09-29,117,31,8,39
2020-09-30,119,26,9,35
2020-10-01,120,26,10,36
2020-10-02,116,29,10,39
2020-10-03,108,28,10,38
2020-10-04,110,25,9,34
2020-10-05,96,28,7,35
2020-10-06,95,31,5,36
2020-10-07,97,37,7,44
2020-10-08,96,37,8,45
2020-10-09,82,36,8,44
2020-10-10,89,39,7,46
2020-10-11,89,34,11,45
2020-10-12,86,37,7,44
2020-10-13,91,35,6,41
2020-10-14,79,38,5,43
2020-10-15,72,43,4,47
2020-10-16,69,42,4,46
2020-10-17,68,41,4,45
2020-10-18,78,40,3,43
2020-10-19,80,38,4,42
2020-10-20,84,33,11,44
2020-10-21,83,26,11,37
2020-10-22,79,27,9,36
2020-10-23,76,28,10,38
2020-10-24,76,29,9,38
2020-10-25,72,29,7,36
2020-10-26,73,30,8,38
2020-10-27,78,29,7,36
2020-10-28,75,27,5,32
2020-10-29,74,28,5,33
2020-10-30,80,28,4,32
2020-10-31,72,25,4,29
2020-11-01,76,22,4,26
2020-11-02,69,22,5,27
2020-11-03,67,21,5,26
2020-11-04,84,22,6,28
2020-11-05,91,20,8,28
2020-11-06,86,28,10,38
2020-11-07,84,27,9,36
2020-11-08,90,20,8,28
2020-11-09,88,21,9,30
2020-11-10,92,18,9,27
2020-11-11,94,23,9,32
2020-11-12,99,24,9,33
2020-11-13,97,19,9,28
2020-11-14,93,19,9,28
2020-11-15,86,13,9,22
2020-11-16,64,10,9,19
2020-11-17,86,13,9,22
2020-11-18,100,17,8,25
2020-11-19,106,17,5,22
2020-11-20,113,18,7,25
2020-11-21,110,16,5,21
2020-11-22,105,19,5,24
2020-11-23,110,19,5,24
2020-11-24,110,20,5,25
2020-11-25,113,24,6,30
2020-11-26,102,23,7,30
2020-11-27,100,17,9,26
2020-11-28,103,18,10,28
2020-11-29,104,18,9,27
2020-11-30,115,13,14,27
2020-12-01,116,15,10,25
2020-12-02,104,23,8,31
2020-12-03,103,30,9,39
2020-12-04,97,31,10,41
2020-12-05,108,28,11,39
2020-12-06,106,29,13,42
2020-12-07,94,23,13,36
2020-12-08,92,25,12,37
2020-12-09,88,25,10,35
2020-12-10,74,31,11,42
2020-12-11,69,36,12,48
2020-12-12,69,32,12,44
2020-12-13,72,34,10,44
2020-12-14,74,32,11,43
2020-12-15,71,31,11,42
2020-12-16,92,29,9,38
2020-12-17,93,29,9,38
2020-12-18,96,31,10,41
2020-12-19,111,29,11,40
2020-12-20,121,28,11,39
2020-12-21,127,25,11,36
2020-12-22,138,23,12,35
2020-12-23,138,21,13,34
2020-12-24,138,17,13,30
2020-12-25,122,21,13,34
2020-12-26,153,24,12,36
2020-12-27,161,24,10,34
2020-12-28,150,30,9,39
2020-12-29,173,26,9,35
2020-12-30,177,29,8,37
2020-12-31,179,28,8,36
2021-01-01,190,27,6,33
2021-01-02,200,30,6,36
2021-01-03,197,25,9,34
2021-01-04,220,27,11,38
2021-01-05,218,40,11,51
2021-01-06,229,30,12,42
2021-01-07,234,35,12,47
2021-01-08,232,36,12,48
2021-01-09,221,45,12,57
2021-01-10,213,48,11,59
2021-01-11,225,52,11,63
2021-01-12,247,51,9,60
2021-01-13,255,52,10,62
2021-01-14,259,47,10,57
2021-01-15,253,46,12,58
2021-01-16,272,43,13,56
2021-01-17,275,47,11,58
2021-01-18,268,49,11,60
2021-01-19,273,50,9,59
2021-01-20,267,59,9,68
2021-01-21,268,61,11,72
2021-01-22,280,60,11,71
2021-01-23,282,61,9,70
2021-01-24,277,59,8,67
2021-01-25,259,59,8,67
2021-01-26,284,49,6,55
2021-01-27,283,54,7,61
2021-01-28,287,50,8,58
2021-01-29,292,47,8,55
2021-01-30,288,50,8,58
2021-01-31,292,60,8,68
2021-02-01,298,52,8,60
2021-02-02,319,62,7,69
2021-02-03,315,61,7,68
2021-02-04,312,66,8,74
2021-02-05,306,69,6,75
2021-02-06,296,70,6,76
2021-02-07,286,69,9,78
2021-02-08,278,68,7,75
2021-02-09,274,64,7,71
2021-02-10,251,65,7,72
2021-02-11,226,62,5,67
2021-02-12,225,60,5,65
