fecha,camasOcupadasHG,camasOcupadasNoUCIVentiladores,camasOcupadasUCI,camasOcupadasUCI_NoUCIVent
2020-04-01,0,0,0,0
2020-04-02,0,0,0,0
2020-04-03,0,0,0,0
2020-04-04,0,0,0,0
2020-04-05,0,0,0,0
2020-04-06,0,0,0,0
2020-04-07,1,0,0,0
2020-04-08,5,0,0,0
2020-04-09,6,0,0,0
2020-04-10,6,0,0,0
2020-04-11,10,-1,1,0
2020-04-12,10,-1,1,0
2020-04-13,8,-1,1,0
2020-04-14,6,-1,1,0
2020-04-15,6,-1,1,0
2020-04-16,10,-2,2,0
2020-04-17,11,-2,2,0
2020-04-18,14,-2,3,1
2020-04-19,16,-2,3,1
2020-04-20,18,-2,3,1
2020-04-21,18,-2,3,1
2020-04-22,18,0,1,1
2020-04-23,19,0,2,2
2020-04-24,20,11,4,15
2020-04-25,23,-1,3,2
2020-04-26,24,-1,3,2
2020-04-27,30,-1,6,5
2020-04-28,21,-2,3,1
2020-04-29,28,-2,6,4
2020-04-30,16,0,2,2
2020-05-01,18,1,4,5
2020-05-02,11,0,2,2
2020-05-03,11,-1,5,4
2020-05-04,12,-1,3,2
2020-05-05,13,0,2,2
2020-05-06,13,-1,2,1
2020-05-07,15,0,2,2
2020-05-08,14,1,1,2
2020-05-09,14,0,2,2
2020-05-10,14,0,2,2
2020-05-11,18,0,2,2
2020-05-12,18,1,2,3
2020-05-13,19,2,3,5
2020-05-14,26,1,5,6
2020-05-15,28,2,4,6
2020-05-16,36,17,4,21
2020-05-17,50,1,12,13
2020-05-18,41,1,13,14
2020-05-19,41,2,14,16
2020-05-20,50,5,14,19
2020-05-21,54,1,14,15
2020-05-22,41,5,13,18
2020-05-23,43,4,14,18
2020-05-24,55,3,15,18
2020-05-25,61,6,18,24
2020-05-26,69,10,17,27
2020-05-27,62,9,16,25
2020-05-28,62,10,15,25
2020-05-29,70,15,13,28
2020-05-30,79,12,13,25
2020-05-31,83,12,13,25
2020-06-01,90,16,16,32
2020-06-02,92,13,17,30
2020-06-03,90,14,17,31
2020-06-04,95,12,21,33
2020-06-05,93,14,22,36
2020-06-06,117,17,20,37
2020-06-07,119,14,23,37
2020-06-08,127,19,23,42
2020-06-09,127,19,24,43
2020-06-10,140,19,22,41
2020-06-11,135,22,21,43
2020-06-12,157,21,22,43
2020-06-13,153,27,21,48
2020-06-14,160,27,19,46
2020-06-15,157,28,21,49
2020-06-16,156,23,23,46
2020-06-17,157,24,23,47
2020-06-18,145,32,24,56
2020-06-19,111,34,13,47
2020-06-20,150,35,23,58
2020-06-21,158,34,23,57
2020-06-22,173,30,22,52
2020-06-23,173,32,23,55
2020-06-24,174,30,21,51
2020-06-25,178,29,19,48
2020-06-26,190,30,21,51
2020-06-27,182,30,23,53
2020-06-28,189,31,22,53
2020-06-29,189,26,23,49
2020-06-30,196,29,23,52
2020-07-01,205,25,22,47
2020-07-02,208,24,24,48
2020-07-03,197,30,26,56
2020-07-04,174,27,24,51
2020-07-05,198,27,26,53
2020-07-06,203,22,25,47
2020-07-07,204,27,21,48
2020-07-08,207,21,24,45
2020-07-09,210,24,25,49
2020-07-10,214,19,25,44
2020-07-11,208,22,25,47
2020-07-12,205,25,22,47
2020-07-13,214,18,23,41
2020-07-14,200,22,24,46
2020-07-15,160,17,13,30
2020-07-16,211,18,24,42
2020-07-17,191,26,23,49
2020-07-18,204,25,25,50
2020-07-19,152,24,15,39
2020-07-20,168,19,15,34
2020-07-21,222,22,25,47
2020-07-22,225,20,30,50
2020-07-23,202,28,26,54
2020-07-24,195,22,26,48
2020-07-25,152,22,18,40
2020-07-26,183,24,27,51
2020-07-27,180,22,28,50
2020-07-28,174,25,23,48
2020-07-29,141,16,17,33
2020-07-30,160,17,26,43
2020-07-31,145,19,27,46
2020-08-01,124,26,24,50
2020-08-02,121,25,25,50
2020-08-03,119,25,25,50
2020-08-04,122,23,23,46
2020-08-05,92,23,12,35
2020-08-06,123,21,21,42
2020-08-07,128,19,14,33
2020-08-08,113,17,26,43
2020-08-09,120,18,12,30
2020-08-10,122,20,12,32
2020-08-11,88,18,13,31
2020-08-12,126,15,18,33
2020-08-13,107,14,18,32
2020-08-14,108,12,16,28
2020-08-15,102,14,17,31
2020-08-16,72,14,10,24
2020-08-17,94,8,15,23
2020-08-18,87,8,17,25
2020-08-19,64,9,10,19
2020-08-20,83,10,16,26
2020-08-21,55,5,13,18
2020-08-22,75,7,18,25
2020-08-23,70,6,18,24
2020-08-24,59,4,12,16
2020-08-25,72,6,16,22
2020-08-26,73,6,16,22
2020-08-27,62,4,11,15
2020-08-28,90,0,16,16
2020-08-29,90,0,15,15
2020-08-30,86,2,13,15
2020-08-31,89,4,11,15
2020-09-01,83,5,12,17
2020-09-02,68,6,13,19
2020-09-03,70,2,12,14
2020-09-04,63,2,13,15
2020-09-05,48,1,11,12
2020-09-06,44,5,6,11
2020-09-07,69,-7,14,7
2020-09-08,50,-5,8,3
2020-09-09,66,-5,15,10
2020-09-10,47,5,16,21
2020-09-11,42,5,15,20
2020-09-12,32,5,16,21
2020-09-13,34,4,15,19
2020-09-14,47,1,11,12
2020-09-15,47,3,15,18
2020-09-16,45,3,13,16
2020-09-17,43,3,10,13
2020-09-18,50,3,15,18
2020-09-19,48,5,14,19
2020-09-20,41,5,10,15
2020-09-21,49,2,11,13
2020-09-22,44,4,5,9
2020-09-23,49,4,8,12
2020-09-24,45,1,8,9
2020-09-25,49,0,12,12
2020-09-26,46,1,11,12
2020-09-27,39,0,12,12
2020-09-28,37,-1,6,5
2020-09-29,39,3,14,17
2020-09-30,36,2,9,11
2020-10-01,42,-1,18,17
2020-10-02,51,1,12,13
2020-10-03,45,4,16,20
2020-10-04,46,9,9,18
2020-10-05,56,6,10,16
2020-10-06,42,10,7,17
2020-10-07,49,8,13,21
2020-10-08,39,9,7,16
2020-10-09,40,8,11,19
2020-10-10,33,10,11,21
2020-10-11,36,8,11,19
2020-10-12,37,6,4,10
2020-10-13,42,8,9,17
2020-10-14,32,9,4,13
2020-10-15,43,7,10,17
2020-10-16,30,5,5,10
2020-10-17,38,6,11,17
2020-10-18,31,6,5,11
2020-10-19,49,4,11,15
2020-10-20,38,1,9,10
2020-10-21,49,1,16,17
2020-10-22,51,0,15,15
2020-10-23,45,2,7,9
2020-10-24,46,8,7,15
2020-10-25,58,3,12,15
2020-10-26,56,4,10,14
2020-10-27,46,5,7,12
2020-10-28,56,7,12,19
2020-10-29,57,4,13,17
2020-10-30,43,5,9,14
2020-10-31,39,7,8,15
2020-11-01,44,7,7,14
2020-11-02,45,7,8,15
2020-11-03,53,8,9,17
2020-11-04,48,7,8,15
2020-11-05,57,7,14,21
2020-11-06,50,9,14,23
2020-11-07,51,8,14,22
2020-11-08,49,9,15,24
2020-11-09,51,10,8,18
2020-11-10,58,11,15,26
2020-11-11,49,13,8,21
2020-11-12,60,15,16,31
2020-11-13,31,8,0,8
2020-11-14,63,21,7,28
2020-11-15,63,19,7,26
2020-11-16,74,17,7,24
2020-11-17,85,20,13,33
2020-11-18,81,20,8,28
2020-11-19,83,23,8,31
2020-11-20,88,25,15,40
2020-11-21,74,25,8,33
2020-11-22,88,23,8,31
2020-11-23,108,22,15,37
2020-11-24,86,21,16,37
2020-11-25,81,22,5,27
2020-11-26,88,20,6,26
2020-11-27,96,23,13,36
2020-11-28,85,22,4,26
2020-11-29,86,20,3,23
2020-11-30,98,19,3,22
2020-12-01,102,17,2,19
2020-12-02,120,18,11,29
2020-12-03,111,20,2,22
2020-12-04,109,19,3,22
2020-12-05,117,17,3,20
2020-12-06,108,22,3,25
2020-12-07,135,23,9,32
2020-12-08,118,21,2,23
2020-12-09,116,28,8,36
2020-12-10,118,27,10,37
2020-12-11,123,25,14,39
2020-12-12,124,20,15,35
2020-12-13,114,23,14,37
2020-12-14,125,21,14,35
2020-12-15,124,25,13,38
2020-12-16,147,23,13,36
2020-12-17,158,24,12,36
2020-12-18,145,29,14,43
2020-12-19,149,30,15,45
2020-12-20,127,27,8,35
2020-12-21,161,31,16,47
2020-12-22,160,35,17,52
2020-12-23,171,33,16,49
2020-12-24,174,32,16,48
2020-12-25,167,33,15,48
2020-12-26,156,33,15,48
2020-12-27,131,24,6,30
2020-12-28,161,33,16,49
2020-12-29,155,35,13,48
2020-12-30,121,27,7,34
2020-12-31,145,41,16,57
2021-01-01,149,38,16,54
2021-01-02,144,35,16,51
2021-01-03,153,30,16,46
2021-01-04,156,37,16,53
2021-01-05,147,37,17,54
2021-01-06,113,31,9,40
2021-01-07,142,36,16,52
2021-01-08,164,33,15,48
2021-01-09,154,42,16,58
2021-01-10,151,41,16,57
2021-01-11,160,45,15,60
2021-01-12,164,42,15,57
2021-01-13,164,40,15,55
2021-01-14,161,41,14,55
2021-01-15,194,60,18,78
2021-01-16,190,66,18,84
2021-01-17,191,58,18,76
2021-01-18,198,54,12,66
2021-01-19,174,66,15,81
2021-01-20,191,53,11,64
2021-01-21,205,56,12,68
2021-01-22,193,57,17,74
2021-01-23,180,58,18,76
2021-01-24,175,59,17,76
2021-01-25,165,34,15,49
2021-01-26,176,53,16,69
2021-01-27,165,52,17,69
2021-01-28,140,34,11,45
2021-01-29,159,47,19,66
2021-01-30,156,38,17,55
2021-01-31,151,36,17,53
2021-02-01,161,33,18,51
2021-02-02,155,42,17,59
2021-02-03,160,28,21,49
2021-02-04,155,28,16,44
2021-02-05,144,28,16,44
2021-02-06,114,24,6,30
2021-02-07,115,23,9,32
2021-02-08,132,28,17,45
2021-02-09,130,28,12,40
2021-02-10,112,20,10,30
2021-02-11,103,21,5,26
