fecha,camasOcupadasHG,camasOcupadasNoUCIVentiladores,camasOcupadasUCI,camasOcupadasUCI_NoUCIVent
2020-04-01,0,0,0,0
2020-04-02,0,0,0,0
2020-04-03,0,0,0,0
2020-04-04,0,0,0,0
2020-04-05,0,0,0,0
2020-04-06,0,0,0,0
2020-04-07,0,0,0,0
2020-04-08,8,-1,1,0
2020-04-09,9,0,0,0
2020-04-10,13,0,1,1
2020-04-11,15,1,2,3
2020-04-12,19,2,2,4
2020-04-13,19,-1,5,4
2020-04-14,20,-2,5,3
2020-04-15,20,-2,5,3
2020-04-16,20,-2,5,3
2020-04-17,23,-1,4,3
2020-04-18,16,-1,5,4
2020-04-19,25,-3,8,5
2020-04-20,18,0,7,7
2020-04-21,19,-2,8,6
2020-04-22,15,0,6,6
2020-04-23,31,2,5,7
2020-04-24,33,1,7,8
2020-04-25,35,0,7,7
2020-04-26,41,0,7,7
2020-04-27,48,5,10,15
2020-04-28,58,4,5,9
2020-04-29,140,2,15,17
2020-04-30,143,1,14,15
2020-05-01,144,3,13,16
2020-05-02,148,1,14,15
2020-05-03,140,4,16,20
2020-05-04,129,2,16,18
2020-05-05,140,3,17,20
2020-05-06,154,4,16,20
2020-05-07,146,5,18,23
2020-05-08,127,3,18,21
2020-05-09,165,1,17,18
2020-05-10,162,2,16,18
2020-05-11,159,0,16,16
2020-05-12,160,3,17,20
2020-05-13,162,-1,15,14
2020-05-14,158,-1,16,15
2020-05-15,162,0,17,17
2020-05-16,157,-2,19,17
2020-05-17,153,2,19,21
2020-05-18,164,0,16,16
2020-05-19,166,-1,14,13
2020-05-20,175,-2,15,13
2020-05-21,158,-1,15,14
2020-05-22,152,1,16,17
2020-05-23,128,8,17,25
2020-05-24,117,5,18,23
2020-05-25,119,8,17,25
2020-05-26,123,7,17,24
2020-05-27,129,8,19,27
2020-05-28,137,4,19,23
2020-05-29,127,8,18,26
2020-05-30,126,15,17,32
2020-05-31,152,6,18,24
2020-06-01,161,5,20,25
2020-06-02,158,9,22,31
2020-06-03,164,9,24,33
2020-06-04,152,13,23,36
2020-06-05,151,11,22,33
2020-06-06,155,13,19,32
2020-06-07,144,15,20,35
2020-06-08,161,16,20,36
2020-06-09,134,11,20,31
2020-06-10,141,9,21,30
2020-06-11,137,12,21,33
2020-06-12,131,13,15,28
2020-06-13,119,14,23,37
2020-06-14,124,9,25,34
2020-06-15,148,4,28,32
2020-06-16,164,1,29,30
2020-06-17,142,9,20,29
2020-06-18,142,7,28,35
2020-06-19,141,15,26,41
2020-06-20,130,11,23,34
2020-06-21,139,12,23,35
2020-06-22,128,11,24,35
2020-06-23,117,10,15,25
2020-06-24,119,10,20,30
2020-06-25,130,9,19,28
2020-06-26,133,7,22,29
2020-06-27,89,14,23,37
2020-06-28,110,10,23,33
2020-06-29,107,9,23,32
2020-06-30,100,10,24,34
2020-07-01,93,7,24,31
2020-07-02,88,8,21,29
2020-07-03,90,14,19,33
2020-07-04,77,14,19,33
2020-07-05,73,9,24,33
2020-07-06,71,13,23,36
2020-07-07,80,9,25,34
2020-07-08,84,14,21,35
2020-07-09,82,15,17,32
2020-07-10,72,13,17,30
2020-07-11,70,12,16,28
2020-07-12,78,8,16,24
2020-07-13,75,11,16,27
2020-07-14,82,10,17,27
2020-07-15,96,6,18,24
2020-07-16,95,7,16,23
2020-07-17,100,4,19,23
2020-07-18,90,8,17,25
2020-07-19,82,13,17,30
2020-07-20,87,8,17,25
2020-07-21,87,10,14,24
2020-07-22,85,11,14,25
2020-07-23,79,8,17,25
2020-07-24,86,4,18,22
2020-07-25,78,5,15,20
2020-07-26,81,5,17,22
2020-07-27,86,3,17,20
2020-07-28,104,3,21,24
2020-07-29,100,3,23,26
2020-07-30,102,16,16,32
2020-07-31,102,13,19,32
2020-08-01,97,9,25,34
2020-08-02,105,6,26,32
2020-08-03,110,-5,30,25
2020-08-04,102,10,24,34
2020-08-05,93,12,18,30
2020-08-06,97,11,17,28
2020-08-07,101,12,20,32
2020-08-08,102,14,16,30
2020-08-09,90,18,17,35
2020-08-10,85,15,15,30
2020-08-11,97,12,21,33
2020-08-12,78,9,20,29
2020-08-13,78,14,23,37
2020-08-14,89,10,21,31
2020-08-15,83,14,20,34
2020-08-16,105,3,20,23
2020-08-17,101,10,20,30
2020-08-18,96,13,19,32
2020-08-19,91,17,17,34
2020-08-20,86,13,19,32
2020-08-21,95,14,21,35
2020-08-22,100,3,26,29
2020-08-23,92,8,27,35
2020-08-24,96,4,29,33
2020-08-25,73,6,21,27
2020-08-26,94,3,28,31
2020-08-27,91,6,25,31
2020-08-28,116,4,22,26
2020-08-29,121,-2,19,17
2020-08-30,137,-3,26,23
2020-08-31,102,7,19,26
2020-09-01,104,4,21,25
2020-09-02,121,-1,20,19
2020-09-03,91,2,24,26
2020-09-04,82,5,19,24
2020-09-05,72,4,23,27
2020-09-06,64,9,22,31
2020-09-07,79,1,21,22
2020-09-08,83,-2,21,19
2020-09-09,75,1,21,22
2020-09-10,73,1,19,20
2020-09-11,69,4,17,21
2020-09-12,67,3,15,18
2020-09-13,85,-3,15,12
2020-09-14,61,8,12,20
2020-09-15,66,9,13,22
2020-09-16,57,10,14,24
2020-09-17,67,8,14,22
2020-09-18,65,8,13,21
2020-09-19,69,11,10,21
2020-09-20,62,11,9,20
2020-09-21,73,11,10,21
2020-09-22,74,8,10,18
2020-09-23,65,12,11,23
2020-09-24,67,14,11,25
2020-09-25,60,16,10,26
2020-09-26,31,12,7,19
2020-09-27,61,15,9,24
2020-09-28,51,17,10,27
2020-09-29,52,12,10,22
2020-09-30,35,6,12,18
2020-10-01,53,15,9,24
2020-10-02,53,15,6,21
2020-10-03,47,16,8,24
2020-10-04,47,15,9,24
2020-10-05,53,15,8,23
2020-10-06,63,13,9,22
2020-10-07,61,13,10,23
2020-10-08,53,13,7,20
2020-10-09,57,12,7,19
2020-10-10,59,10,9,19
2020-10-11,63,12,8,20
2020-10-12,58,11,9,20
2020-10-13,60,7,8,15
2020-10-14,50,8,6,14
2020-10-15,51,10,9,19
2020-10-16,56,6,8,14
2020-10-17,38,5,8,13
2020-10-18,67,9,8,17
2020-10-19,66,5,8,13
2020-10-20,71,5,8,13
2020-10-21,71,8,8,16
2020-10-22,60,11,9,20
2020-10-23,57,16,10,26
2020-10-24,58,15,9,24
2020-10-25,52,23,9,32
2020-10-26,62,15,11,26
2020-10-27,66,14,11,25
2020-10-28,67,13,11,24
2020-10-29,61,14,11,25
2020-10-30,61,10,12,22
2020-10-31,54,12,10,22
2020-11-01,57,12,9,21
2020-11-02,62,12,10,22
2020-11-03,57,18,9,27
2020-11-04,60,15,9,24
2020-11-05,53,6,9,15
2020-11-06,56,8,10,18
2020-11-07,55,5,12,17
2020-11-08,56,7,11,18
2020-11-09,60,10,12,22
2020-11-10,61,7,10,17
2020-11-11,58,14,9,23
2020-11-12,57,13,7,20
2020-11-13,55,12,7,19
2020-11-14,44,5,10,15
2020-11-15,47,4,13,17
2020-11-16,44,6,15,21
2020-11-17,64,5,16,21
2020-11-18,59,10,13,23
2020-11-19,60,11,14,25
2020-11-20,59,10,16,26
2020-11-21,54,11,13,24
2020-11-22,67,6,17,23
2020-11-23,66,10,18,28
2020-11-24,64,8,21,29
2020-11-25,73,7,23,30
2020-11-26,80,7,25,32
2020-11-27,85,7,23,30
2020-11-28,76,8,17,25
2020-11-29,89,8,21,29
2020-11-30,88,2,24,26
2020-12-01,90,3,24,27
2020-12-02,78,4,26,30
2020-12-03,80,5,27,32
2020-12-04,75,6,25,31
2020-12-05,80,7,20,27
2020-12-06,82,7,21,28
2020-12-07,83,4,22,26
2020-12-08,87,4,21,25
2020-12-09,87,6,17,23
2020-12-10,100,4,20,24
2020-12-11,93,10,16,26
2020-12-12,101,11,21,32
2020-12-13,99,12,22,34
2020-12-14,108,6,23,29
2020-12-15,96,11,14,25
2020-12-16,103,12,19,31
2020-12-17,100,15,17,32
2020-12-18,108,14,12,26
2020-12-19,93,14,11,25
2020-12-20,120,15,17,32
2020-12-21,130,7,18,25
2020-12-22,136,5,24,29
2020-12-23,135,11,21,32
2020-12-24,133,17,21,38
2020-12-25,133,13,22,35
2020-12-26,139,10,26,36
2020-12-27,146,11,27,38
2020-12-28,165,6,32,38
2020-12-29,157,12,22,34
2020-12-30,183,11,32,43
2020-12-31,183,11,31,42
2021-01-01,178,15,31,46
2021-01-02,177,17,31,48
2021-01-03,181,15,30,45
2021-01-04,189,6,31,37
2021-01-05,196,7,28,35
2021-01-06,192,17,28,45
2021-01-07,195,18,17,35
2021-01-08,185,26,16,42
2021-01-09,225,19,29,48
2021-01-10,193,24,18,42
2021-01-11,241,6,41,47
2021-01-12,187,18,20,38
2021-01-13,199,26,17,43
2021-01-14,237,8,36,44
2021-01-15,186,29,21,50
2021-01-16,186,26,22,48
2021-01-17,277,9,45,54
2021-01-18,273,13,45,58
2021-01-19,272,13,45,58
2021-01-20,289,3,50,53
2021-01-21,301,8,46,54
2021-01-22,303,10,42,52
2021-01-23,299,7,38,45
2021-01-24,285,13,37,50
2021-01-25,265,11,34,45
2021-01-26,269,15,27,42
2021-01-27,280,11,34,45
2021-01-28,306,8,41,49
2021-01-29,269,16,20,36
2021-01-30,309,-1,41,40
2021-01-31,316,-1,43,42
2021-02-01,281,1,44,45
2021-02-02,249,22,17,39
2021-02-03,292,2,39,41
2021-02-04,252,22,17,39
2021-02-05,291,15,33,48
2021-02-06,294,20,33,53
2021-02-07,297,-1,48,47
2021-02-08,287,16,35,51
2021-02-09,281,19,32,51
2021-02-10,244,28,18,46
2021-02-11,283,10,40,50
