fecha,camasOcupadasHG,camasOcupadasNoUCIVentiladores,camasOcupadasUCI,camasOcupadasUCI_NoUCIVent
2020-04-01,0,0,0,0
2020-04-02,0,0,0,0
2020-04-03,0,0,0,0
2020-04-04,0,0,0,0
2020-04-05,0,0,0,0
2020-04-06,0,0,0,0
2020-04-07,0,0,0,0
2020-04-08,10,1,0,1
2020-04-09,11,1,4,5
2020-04-10,14,0,5,5
2020-04-11,8,5,0,5
2020-04-12,10,2,0,2
2020-04-13,8,1,1,2
2020-04-14,12,1,4,5
2020-04-15,8,1,1,2
2020-04-16,7,0,0,0
2020-04-17,6,0,0,0
2020-04-18,6,0,0,0
2020-04-19,6,0,0,0
2020-04-20,7,3,2,5
2020-04-21,8,5,0,5
2020-04-22,9,0,5,5
2020-04-23,7,3,0,3
2020-04-24,6,3,0,3
2020-04-25,10,2,6,8
2020-04-26,13,2,4,6
2020-04-27,16,2,5,7
2020-04-28,12,3,7,10
2020-04-29,21,3,8,11
2020-04-30,22,2,7,9
2020-05-01,21,2,8,10
2020-05-02,24,2,10,12
2020-05-03,27,4,11,15
2020-05-04,25,6,11,17
2020-05-05,21,8,11,19
2020-05-06,21,10,12,22
2020-05-07,25,8,13,21
2020-05-08,15,15,11,26
2020-05-09,30,7,19,26
2020-05-10,24,9,19,28
2020-05-11,23,9,19,28
2020-05-12,42,9,19,28
2020-05-13,48,10,17,27
2020-05-14,53,11,19,30
2020-05-15,63,9,20,29
2020-05-16,54,1,11,12
2020-05-17,70,7,19,26
2020-05-18,69,9,20,29
2020-05-19,86,10,20,30
2020-05-20,88,11,20,31
2020-05-21,101,13,20,33
2020-05-22,97,14,20,34
2020-05-23,82,24,20,44
2020-05-24,65,11,11,22
2020-05-25,75,26,20,46
2020-05-26,82,15,19,34
2020-05-27,74,20,18,38
2020-05-28,55,7,10,17
2020-05-29,87,26,19,45
2020-05-30,50,9,10,19
2020-05-31,86,25,17,42
2020-06-01,83,36,17,53
2020-06-02,90,40,17,57
2020-06-03,55,20,7,27
2020-06-04,62,46,18,64
2020-06-05,57,23,8,31
2020-06-06,94,37,20,57
2020-06-07,99,40,19,59
2020-06-08,92,46,18,64
2020-06-09,99,44,18,62
2020-06-10,70,25,11,36
2020-06-11,147,16,50,66
2020-06-12,139,17,52,69
2020-06-13,58,33,11,44
2020-06-14,62,33,11,44
2020-06-15,94,51,20,71
2020-06-16,97,54,19,73
2020-06-17,122,29,52,81
2020-06-18,92,66,16,82
2020-06-19,97,55,25,80
2020-06-20,89,58,23,81
2020-06-21,110,54,23,77
2020-06-22,102,50,24,74
2020-06-23,109,45,25,70
2020-06-24,105,44,24,68
2020-06-25,102,49,24,73
2020-06-26,109,46,25,71
2020-06-27,108,48,22,70
2020-06-28,103,46,23,69
2020-06-29,102,42,23,65
2020-06-30,115,39,25,64
2020-07-01,123,40,25,65
2020-07-02,126,43,25,68
2020-07-03,119,43,25,68
2020-07-04,108,50,25,75
2020-07-05,110,46,25,71
2020-07-06,114,48,25,73
2020-07-07,119,44,26,70
2020-07-08,124,46,26,72
2020-07-09,116,45,25,70
2020-07-10,133,43,25,68
2020-07-11,114,53,25,78
2020-07-12,116,59,25,84
2020-07-13,104,58,25,83
2020-07-14,123,52,25,77
2020-07-15,128,53,25,78
2020-07-16,131,52,25,77
2020-07-17,133,49,25,74
2020-07-18,132,53,23,76
2020-07-19,138,53,24,77
2020-07-20,137,51,24,75
2020-07-21,149,46,24,70
2020-07-22,135,40,33,73
2020-07-23,146,42,25,67
2020-07-24,149,43,25,68
2020-07-25,136,42,25,67
2020-07-26,151,44,23,67
2020-07-27,154,48,23,71
2020-07-28,165,52,23,75
2020-07-29,168,49,24,73
2020-07-30,172,49,24,73
2020-07-31,156,47,23,70
2020-08-01,157,51,23,74
2020-08-02,154,45,23,68
2020-08-03,153,49,24,73
2020-08-04,167,47,23,70
2020-08-05,160,55,23,78
2020-08-06,149,56,23,79
2020-08-07,130,56,23,79
2020-08-08,139,57,23,80
2020-08-09,112,57,23,80
2020-08-10,134,58,23,81
2020-08-11,143,57,23,80
2020-08-12,152,58,23,81
2020-08-13,153,59,23,82
2020-08-14,166,63,24,87
2020-08-15,142,63,24,87
2020-08-16,148,-2,85,83
2020-08-17,156,56,25,81
2020-08-18,169,58,24,82
2020-08-19,162,63,24,87
2020-08-20,175,60,24,84
2020-08-21,173,66,24,90
2020-08-22,152,67,24,91
2020-08-23,140,58,24,82
2020-08-24,146,56,24,80
2020-08-25,154,61,24,85
2020-08-26,158,62,25,87
2020-08-27,155,62,24,86
2020-08-28,155,65,24,89
2020-08-29,143,62,24,86
2020-08-30,152,54,23,77
2020-08-31,142,51,23,74
2020-09-01,151,57,23,80
2020-09-02,163,54,24,78
2020-09-03,158,57,24,81
2020-09-04,159,60,24,84
2020-09-05,152,57,24,81
2020-09-06,158,55,24,79
2020-09-07,144,58,24,82
2020-09-08,152,55,24,79
2020-09-09,158,60,24,84
2020-09-10,146,54,23,77
2020-09-11,145,47,23,70
2020-09-12,154,47,22,69
2020-09-13,146,50,22,72
2020-09-14,150,53,22,75
2020-09-15,141,52,21,73
2020-09-16,138,50,23,73
2020-09-17,143,44,23,67
2020-09-18,158,43,23,66
2020-09-19,128,46,23,69
2020-09-20,120,51,23,74
2020-09-21,118,55,21,76
2020-09-22,113,59,21,80
2020-09-23,112,59,22,81
2020-09-24,120,58,21,79
2020-09-25,112,57,21,78
2020-09-26,96,61,23,84
2020-09-27,101,65,22,87
2020-09-28,108,55,22,77
2020-09-29,118,54,24,78
2020-09-30,108,48,23,71
2020-10-01,108,47,23,70
2020-10-02,97,50,24,74
2020-10-03,94,44,24,68
2020-10-04,101,43,22,65
2020-10-05,106,47,23,70
2020-10-06,109,44,23,67
2020-10-07,96,49,22,71
2020-10-08,85,51,21,72
2020-10-09,87,53,19,72
2020-10-10,91,49,22,71
2020-10-11,89,58,22,80
2020-10-12,95,58,22,80
2020-10-13,106,54,22,76
2020-10-14,100,49,22,71
2020-10-15,108,47,22,69
2020-10-16,114,48,22,70
2020-10-17,117,50,22,72
2020-10-18,113,58,21,79
2020-10-19,115,60,21,81
2020-10-20,113,61,18,79
2020-10-21,122,66,18,84
2020-10-22,132,65,18,83
2020-10-23,133,72,18,90
2020-10-24,157,67,24,91
2020-10-25,159,65,24,89
2020-10-26,169,69,21,90
2020-10-27,168,71,19,90
2020-10-28,155,64,19,83
2020-10-29,171,65,19,84
2020-10-30,173,57,21,78
2020-10-31,167,63,20,83
2020-11-01,159,64,20,84
2020-11-02,161,65,20,85
2020-11-03,146,68,20,88
2020-11-04,153,65,20,85
2020-11-05,160,66,21,87
2020-11-06,159,62,22,84
2020-11-07,163,61,22,83
2020-11-08,181,69,21,90
2020-11-09,194,68,22,90
2020-11-10,185,69,22,91
2020-11-11,170,84,21,105
2020-11-12,183,82,23,105
2020-11-13,188,86,23,109
2020-11-14,185,88,22,110
2020-11-15,200,87,22,109
2020-11-16,221,89,22,111
2020-11-17,232,86,22,108
2020-11-18,216,89,22,111
2020-11-19,219,87,22,109
2020-11-20,218,89,22,111
2020-11-21,217,90,22,112
2020-11-22,217,88,21,109
2020-11-23,229,82,22,104
2020-11-24,234,84,21,105
2020-11-25,224,85,19,104
2020-11-26,225,94,19,113
2020-11-27,230,95,21,116
2020-11-28,228,102,21,123
2020-11-29,223,109,21,130
2020-11-30,238,102,21,123
2020-12-01,246,102,21,123
2020-12-02,235,116,19,135
2020-12-03,236,116,21,137
2020-12-04,235,105,23,128
2020-12-05,232,106,23,129
2020-12-06,231,107,23,130
2020-12-07,249,101,20,121
2020-12-08,243,92,19,111
2020-12-09,250,90,20,110
2020-12-10,242,102,20,122
2020-12-11,251,113,20,133
2020-12-12,255,115,20,135
2020-12-13,279,116,20,136
2020-12-14,272,116,22,138
2020-12-15,272,114,22,136
2020-12-16,294,110,23,133
2020-12-17,285,111,23,134
2020-12-18,274,107,23,130
2020-12-19,260,113,23,136
2020-12-20,282,116,23,139
2020-12-21,291,111,23,134
2020-12-22,300,111,23,134
2020-12-23,302,122,23,145
2020-12-24,297,124,23,147
2020-12-25,279,115,23,138
2020-12-26,270,110,23,133
2020-12-27,283,110,23,133
2020-12-28,279,111,23,134
2020-12-29,306,108,23,131
2020-12-30,294,119,23,142
2020-12-31,286,124,23,147
2021-01-01,276,123,23,146
2021-01-02,295,125,23,148
2021-01-03,316,120,23,143
2021-01-04,315,123,23,146
2021-01-05,320,120,23,143
2021-01-06,311,123,23,146
2021-01-07,314,112,23,135
2021-01-08,327,120,23,143
2021-01-09,338,112,23,135
2021-01-10,349,113,23,136
2021-01-11,351,112,23,135
2021-01-12,376,115,23,138
2021-01-13,394,108,23,131
2021-01-14,404,113,23,136
2021-01-15,404,113,23,136
2021-01-16,400,114,23,137
2021-01-17,402,118,21,139
2021-01-18,402,133,21,154
2021-01-19,399,122,21,143
2021-01-20,408,118,21,139
2021-01-21,414,112,21,133
2021-01-22,403,116,21,137
2021-01-23,429,109,21,130
2021-01-24,416,122,21,143
2021-01-25,425,134,21,155
2021-01-26,420,141,21,162
2021-01-27,415,132,21,153
2021-01-28,407,131,21,152
2021-01-29,411,127,21,148
2021-01-30,409,122,21,143
2021-01-31,392,118,21,139
2021-02-01,390,120,21,141
2021-02-02,394,103,21,124
2021-02-03,395,101,21,122
2021-02-04,385,107,21,128
2021-02-05,374,101,21,122
2021-02-06,347,93,21,114
2021-02-07,348,97,21,118
2021-02-08,355,90,19,109
2021-02-09,336,93,21,114
2021-02-10,334,80,21,101
2021-02-11,303,91,23,114
2021-02-12,288,88,23,111
