fecha,camasOcupadasHG,camasOcupadasNoUCIVentiladores,camasOcupadasUCI,camasOcupadasUCI_NoUCIVent
2020-04-01,0,0,0,0
2020-04-02,0,0,0,0
2020-04-03,0,0,0,0
2020-04-04,0,0,0,0
2020-04-05,0,0,0,0
2020-04-06,0,0,0,0
2020-04-07,15,8,1,9
2020-04-08,29,8,0,8
2020-04-09,22,-7,22,15
2020-04-10,20,11,0,11
2020-04-11,36,14,0,14
2020-04-12,31,18,0,18
2020-04-13,30,18,0,18
2020-04-14,31,18,0,18
2020-04-15,34,15,2,17
2020-04-16,33,15,2,17
2020-04-17,44,14,1,15
2020-04-18,39,20,0,20
2020-04-19,41,17,0,17
2020-04-20,40,16,0,16
2020-04-21,49,16,3,19
2020-04-22,56,15,1,16
2020-04-23,68,17,1,18
2020-04-24,44,19,1,20
2020-04-25,54,21,1,22
2020-04-26,53,21,3,24
2020-04-27,57,19,3,22
2020-04-28,48,22,4,26
2020-04-29,89,21,6,27
2020-04-30,90,26,6,32
2020-05-01,100,28,6,34
2020-05-02,100,27,6,33
2020-05-03,99,27,6,33
2020-05-04,117,23,6,29
2020-05-05,123,19,6,25
2020-05-06,115,19,6,25
2020-05-07,118,18,6,24
2020-05-08,139,19,7,26
2020-05-09,132,17,7,24
2020-05-10,136,15,8,23
2020-05-11,133,18,8,26
2020-05-12,137,29,8,37
2020-05-13,139,24,8,32
2020-05-14,133,29,8,37
2020-05-15,131,32,6,38
2020-05-16,170,31,10,41
2020-05-17,157,30,11,41
2020-05-18,177,28,10,38
2020-05-19,163,33,11,44
2020-05-20,160,36,9,45
2020-05-21,175,34,9,43
2020-05-22,158,38,10,48
2020-05-23,164,36,9,45
2020-05-24,166,35,11,46
2020-05-25,160,42,12,54
2020-05-26,164,48,11,59
2020-05-27,167,44,12,56
2020-05-28,164,56,12,68
2020-05-29,164,42,14,56
2020-05-30,166,42,14,56
2020-05-31,162,36,13,49
2020-06-01,173,42,5,47
2020-06-02,191,41,13,54
2020-06-03,159,36,15,51
2020-06-04,151,37,15,52
2020-06-05,145,38,14,52
2020-06-06,140,36,15,51
2020-06-07,146,37,15,52
2020-06-08,156,36,15,51
2020-06-09,152,41,15,56
2020-06-10,159,35,15,50
2020-06-11,146,46,12,58
2020-06-12,142,44,11,55
2020-06-13,151,39,15,54
2020-06-14,152,34,20,54
2020-06-15,163,35,21,56
2020-06-16,151,56,14,70
2020-06-17,152,47,19,66
2020-06-18,169,37,19,56
2020-06-19,166,36,21,57
2020-06-20,171,36,22,58
2020-06-21,176,39,22,61
2020-06-22,179,42,16,58
2020-06-23,181,36,21,57
2020-06-24,180,38,17,55
2020-06-25,193,33,22,55
2020-06-26,150,32,13,45
2020-06-27,164,41,14,55
2020-06-28,188,31,24,55
2020-06-29,202,33,24,57
2020-06-30,191,44,24,68
2020-07-01,185,54,22,76
2020-07-02,178,55,24,79
2020-07-03,179,53,24,77
2020-07-04,174,56,22,78
2020-07-05,182,55,22,77
2020-07-06,171,60,11,71
2020-07-07,196,52,21,73
2020-07-08,191,52,20,72
2020-07-09,192,55,19,74
2020-07-10,212,48,19,67
2020-07-11,202,52,18,70
2020-07-12,210,43,19,62
2020-07-13,206,50,19,69
2020-07-14,228,51,19,70
2020-07-15,236,48,22,70
2020-07-16,217,39,20,59
2020-07-17,216,42,22,64
2020-07-18,184,42,13,55
2020-07-19,216,36,23,59
2020-07-20,205,38,25,63
2020-07-21,218,34,21,55
2020-07-22,209,35,18,53
2020-07-23,176,41,17,58
2020-07-24,173,41,18,59
2020-07-25,187,37,21,58
2020-07-26,191,34,22,56
2020-07-27,195,35,22,57
2020-07-28,206,39,13,52
2020-07-29,190,24,18,42
2020-07-30,219,34,21,55
2020-07-31,207,34,24,58
2020-08-01,204,35,22,57
2020-08-02,202,39,21,60
2020-08-03,199,40,21,61
2020-08-04,200,40,19,59
2020-08-05,202,42,12,54
2020-08-06,209,32,17,49
2020-08-07,200,35,17,52
2020-08-08,189,44,10,54
2020-08-09,200,37,21,58
2020-08-10,208,30,23,53
2020-08-11,187,40,21,61
2020-08-12,174,42,20,62
2020-08-13,172,44,11,55
2020-08-14,164,33,22,55
2020-08-15,156,25,21,46
2020-08-16,168,22,21,43
2020-08-17,166,19,21,40
2020-08-18,145,15,14,29
2020-08-19,193,19,20,39
2020-08-20,200,31,20,51
2020-08-21,196,36,19,55
2020-08-22,193,32,24,56
2020-08-23,181,26,23,49
2020-08-24,180,29,24,53
2020-08-25,172,33,16,49
2020-08-26,160,27,17,44
2020-08-27,161,26,17,43
2020-08-28,159,29,18,47
2020-08-29,155,34,21,55
2020-08-30,147,37,19,56
2020-08-31,152,38,19,57
2020-09-01,164,32,16,48
2020-09-02,152,31,15,46
2020-09-03,149,30,21,51
2020-09-04,145,36,15,51
2020-09-05,146,29,15,44
2020-09-06,141,29,15,44
2020-09-07,159,29,16,45
2020-09-08,162,30,14,44
2020-09-09,156,30,14,44
2020-09-10,158,29,15,44
2020-09-11,121,21,11,32
2020-09-12,155,29,14,43
2020-09-13,148,29,13,42
2020-09-14,152,29,12,41
2020-09-15,143,32,13,45
2020-09-16,133,25,14,39
2020-09-17,135,24,13,37
2020-09-18,140,24,15,39
2020-09-19,136,25,16,41
2020-09-20,140,17,16,33
2020-09-21,148,24,14,38
2020-09-22,137,26,14,40
2020-09-23,128,26,13,39
2020-09-24,117,24,16,40
2020-09-25,104,28,13,41
2020-09-26,99,26,12,38
2020-09-27,110,24,11,35
2020-09-28,105,24,12,36
2020-09-29,105,25,9,34
2020-09-30,104,26,10,36
2020-10-01,103,26,10,36
2020-10-02,110,22,11,33
2020-10-03,102,20,11,31
2020-10-04,108,22,11,33
2020-10-05,109,20,13,33
2020-10-06,107,20,12,32
2020-10-07,105,23,11,34
2020-10-08,109,22,10,32
2020-10-09,117,19,11,30
2020-10-10,111,17,14,31
2020-10-11,121,16,15,31
2020-10-12,134,17,14,31
2020-10-13,124,18,13,31
2020-10-14,112,16,14,30
2020-10-15,115,15,15,30
2020-10-16,116,17,16,33
2020-10-17,117,20,15,35
2020-10-18,117,24,13,37
2020-10-19,121,25,14,39
2020-10-20,141,18,15,33
2020-10-21,137,15,16,31
2020-10-22,140,17,12,29
2020-10-23,128,16,14,30
2020-10-24,116,9,17,26
2020-10-25,131,15,16,31
2020-10-26,131,13,16,29
2020-10-27,121,14,14,28
2020-10-28,127,14,16,30
2020-10-29,120,18,13,31
2020-10-30,119,16,16,32
2020-10-31,121,15,14,29
2020-11-01,117,17,13,30
2020-11-02,104,22,12,34
2020-11-03,102,22,10,32
2020-11-04,101,16,11,27
2020-11-05,103,17,11,28
2020-11-06,105,16,9,25
2020-11-07,110,19,8,27
2020-11-08,108,19,8,27
2020-11-09,105,18,8,26
2020-11-10,101,20,8,28
2020-11-11,104,19,7,26
2020-11-12,100,19,9,28
2020-11-13,100,19,9,28
2020-11-14,88,16,8,24
2020-11-15,91,17,8,25
2020-11-16,87,16,9,25
2020-11-17,86,19,8,27
2020-11-18,92,21,9,30
2020-11-19,86,24,10,34
2020-11-20,82,21,11,32
2020-11-21,91,20,11,31
2020-11-22,83,14,14,28
2020-11-23,87,12,15,27
2020-11-24,92,12,15,27
2020-11-25,94,15,15,30
2020-11-26,92,14,14,28
2020-11-27,86,12,14,26
2020-11-28,73,12,14,26
2020-11-29,65,13,14,27
2020-11-30,64,13,14,27
2020-12-01,61,13,13,26
2020-12-02,73,12,14,26
2020-12-03,70,13,14,27
2020-12-04,67,15,12,27
2020-12-05,60,13,12,25
2020-12-06,61,13,12,25
2020-12-07,61,15,10,25
2020-12-08,58,18,10,28
2020-12-09,66,20,8,28
2020-12-10,69,17,9,26
2020-12-11,67,15,9,24
2020-12-12,74,12,13,25
2020-12-13,71,12,14,26
2020-12-14,68,12,17,29
2020-12-15,66,14,13,27
2020-12-16,76,11,14,25
2020-12-17,80,14,10,24
2020-12-18,73,13,12,25
2020-12-19,70,11,12,23
2020-12-20,71,15,13,28
2020-12-21,68,21,11,32
2020-12-22,81,18,14,32
2020-12-23,77,18,15,33
2020-12-24,67,20,13,33
2020-12-25,67,21,13,34
2020-12-26,62,20,14,34
2020-12-27,57,20,14,34
2020-12-28,72,18,15,33
2020-12-29,75,16,13,29
2020-12-30,76,13,13,26
2020-12-31,77,13,12,25
2021-01-01,80,12,13,25
2021-01-02,94,11,14,25
2021-01-03,94,19,14,33
2021-01-04,95,26,13,39
2021-01-05,102,29,12,41
2021-01-06,108,25,9,34
2021-01-07,115,23,8,31
2021-01-08,124,22,8,30
2021-01-09,125,22,9,31
2021-01-10,138,19,14,33
2021-01-11,139,21,13,34
2021-01-12,156,18,18,36
2021-01-13,149,18,16,34
2021-01-14,164,24,18,42
2021-01-15,162,25,16,41
2021-01-16,165,26,15,41
2021-01-17,178,22,18,40
2021-01-18,174,21,19,40
2021-01-19,152,20,20,40
2021-01-20,172,21,20,41
2021-01-21,178,15,22,37
2021-01-22,177,18,21,39
2021-01-23,164,18,20,38
2021-01-24,161,19,21,40
2021-01-25,171,16,21,37
2021-01-26,180,11,22,33
2021-01-27,181,15,21,36
2021-01-28,195,14,21,35
2021-01-29,175,17,17,34
2021-01-30,162,21,17,38
2021-01-31,164,14,17,31
2021-02-01,171,11,21,32
2021-02-02,178,13,22,35
2021-02-03,165,21,19,40
2021-02-04,160,25,16,41
2021-02-05,151,23,16,39
2021-02-06,145,23,17,40
2021-02-07,140,18,19,37
2021-02-08,131,23,11,34
2021-02-09,138,17,17,34
2021-02-10,139,21,15,36
2021-02-11,131,16,18,34
2021-02-12,135,13,17,30
