fecha,camasOcupadasHG,camasOcupadasNoUCIVentiladores,camasOcupadasUCI,camasOcupadasUCI_NoUCIVent
2020-04-01,94,-3,57,54
2020-04-02,129,-2,63,61
2020-04-03,129,-2,27,25
2020-04-04,287,-3,54,51
2020-04-05,278,20,55,75
2020-04-06,253,26,50,76
2020-04-07,383,36,69,105
2020-04-08,527,60,67,127
2020-04-09,743,85,104,189
2020-04-10,672,79,68,147
2020-04-11,887,100,117,217
2020-04-12,949,85,98,183
2020-04-13,915,115,95,210
2020-04-14,790,116,123,239
2020-04-15,885,129,120,249
2020-04-16,992,84,110,194
2020-04-17,1089,148,122,270
2020-04-18,1162,148,127,275
2020-04-19,1198,185,141,326
2020-04-20,1235,126,103,229
2020-04-21,1437,217,179,396
2020-04-22,1296,196,99,295
2020-04-23,1593,173,189,362
2020-04-24,1646,244,188,432
2020-04-25,1605,253,174,427
2020-04-26,1781,281,212,493
2020-04-27,2006,335,240,575
2020-04-28,2303,360,302,662
2020-04-29,2765,345,342,687
2020-04-30,2933,369,371,740
2020-05-01,3297,396,372,768
2020-05-02,3450,357,390,747
2020-05-03,3294,389,378,767
2020-05-04,3349,314,394,708
2020-05-05,3570,342,407,749
2020-05-06,3365,396,400,796
2020-05-07,3565,329,426,755
2020-05-08,3762,371,487,858
2020-05-09,3861,326,448,774
2020-05-10,3714,356,410,766
2020-05-11,4115,283,541,824
2020-05-12,4293,358,569,927
2020-05-13,4287,368,570,938
2020-05-14,4435,390,585,975
2020-05-15,4457,350,617,967
2020-05-16,4550,463,521,984
2020-05-17,4732,378,589,967
2020-05-18,4749,396,589,985
2020-05-19,4744,354,645,999
2020-05-20,4674,424,683,1107
2020-05-21,4651,484,701,1185
2020-05-22,4554,487,704,1191
2020-05-23,4300,533,602,1135
2020-05-24,4205,492,570,1062
2020-05-25,4421,504,632,1136
2020-05-26,4584,517,735,1252
2020-05-27,4524,532,633,1165
2020-05-28,4481,537,616,1153
2020-05-29,4410,522,633,1155
2020-05-30,4303,552,556,1108
2020-05-31,4213,573,505,1078
2020-06-01,4366,568,563,1131
2020-06-02,4518,562,617,1179
2020-06-03,4466,625,557,1182
2020-06-04,4410,583,570,1153
2020-06-05,4415,586,556,1142
2020-06-06,4201,530,459,989
2020-06-07,4264,558,512,1070
2020-06-08,4341,504,634,1138
2020-06-09,4422,535,524,1059
