fecha,camasOcupadasHG,camasOcupadasNoUCIVentiladores,camasOcupadasUCI,camasOcupadasUCI_NoUCIVent
2020-04-01,0,0,0,0
2020-04-02,0,0,0,0
2020-04-03,0,0,0,0
2020-04-04,0,0,0,0
2020-04-05,0,0,0,0
2020-04-06,0,0,0,0
2020-04-07,0,0,0,0
2020-04-08,3,2,0,2
2020-04-09,1,4,0,4
2020-04-10,26,3,1,4
2020-04-11,7,2,1,3
2020-04-12,9,3,3,6
2020-04-13,11,3,3,6
2020-04-14,9,5,0,5
2020-04-15,9,3,0,3
2020-04-16,8,6,0,6
2020-04-17,13,5,0,5
2020-04-18,13,6,1,7
2020-04-19,15,7,2,9
2020-04-20,19,8,1,9
2020-04-21,19,10,0,10
2020-04-22,10,6,5,11
2020-04-23,9,3,6,9
2020-04-24,11,3,7,10
2020-04-25,8,7,7,14
2020-04-26,9,6,8,14
2020-04-27,21,4,8,12
2020-04-28,17,6,6,12
2020-04-29,35,-5,11,6
2020-04-30,33,-1,12,11
2020-05-01,35,-4,11,7
2020-05-02,39,-2,10,8
2020-05-03,38,4,9,13
2020-05-04,40,-5,20,15
2020-05-05,47,0,17,17
2020-05-06,37,-2,17,15
2020-05-07,45,-6,19,13
2020-05-08,43,-4,20,16
2020-05-09,48,-2,18,16
2020-05-10,49,-1,19,18
2020-05-11,88,-4,22,18
2020-05-12,70,-1,24,23
2020-05-13,74,5,23,28
2020-05-14,80,3,23,26
2020-05-15,69,8,24,32
2020-05-16,59,4,29,33
2020-05-17,71,11,26,37
2020-05-18,80,8,26,34
2020-05-19,85,12,24,36
2020-05-20,79,9,28,37
2020-05-21,78,8,29,37
2020-05-22,129,15,24,39
2020-05-23,160,11,28,39
2020-05-24,161,13,30,43
2020-05-25,154,15,26,41
2020-05-26,141,16,24,40
2020-05-27,135,29,28,57
2020-05-28,135,29,27,56
2020-05-29,142,29,24,53
2020-05-30,162,24,23,47
2020-05-31,161,21,26,47
2020-06-01,175,26,23,49
2020-06-02,171,32,16,48
2020-06-03,168,30,19,49
2020-06-04,153,27,26,53
2020-06-05,148,26,30,56
2020-06-06,168,28,33,61
2020-06-07,153,40,32,72
2020-06-08,155,35,36,71
2020-06-09,168,37,36,73
2020-06-10,183,31,35,66
2020-06-11,164,24,35,59
2020-06-12,176,35,38,73
2020-06-13,155,21,37,58
2020-06-14,164,38,35,73
2020-06-15,172,25,34,59
2020-06-16,158,24,35,59
2020-06-17,166,39,34,73
2020-06-18,144,39,33,72
2020-06-19,139,40,31,71
2020-06-20,135,42,28,70
2020-06-21,125,36,29,65
2020-06-22,127,36,30,66
2020-06-23,121,35,24,59
2020-06-24,122,35,25,60
2020-06-25,123,33,28,61
2020-06-26,119,39,29,68
2020-06-27,118,38,31,69
2020-06-28,116,31,31,62
2020-06-29,115,30,30,60
2020-06-30,126,32,29,61
2020-07-01,109,32,28,60
2020-07-02,105,31,28,59
2020-07-03,107,27,28,55
2020-07-04,96,26,29,55
2020-07-05,101,24,28,52
2020-07-06,98,26,30,56
2020-07-07,90,26,29,55
2020-07-08,87,27,25,52
2020-07-09,89,28,24,52
2020-07-10,93,31,26,57
2020-07-11,102,33,27,60
2020-07-12,112,34,27,61
2020-07-13,114,38,25,63
2020-07-14,117,36,24,60
2020-07-15,112,38,22,60
2020-07-16,110,33,25,58
2020-07-17,114,33,27,60
2020-07-18,111,30,28,58
2020-07-19,104,30,28,58
2020-07-20,108,29,27,56
2020-07-21,110,26,28,54
2020-07-22,109,25,30,55
2020-07-23,100,33,26,59
2020-07-24,94,34,23,57
2020-07-25,91,29,25,54
2020-07-26,94,23,23,46
2020-07-27,104,22,20,42
2020-07-28,96,26,20,46
2020-07-29,86,23,20,43
2020-07-30,95,26,20,46
2020-07-31,90,22,21,43
2020-08-01,87,19,21,40
2020-08-02,89,19,22,41
2020-08-03,89,16,21,37
2020-08-04,89,18,17,35
2020-08-05,92,18,18,36
2020-08-06,88,16,16,32
2020-08-07,82,13,19,32
2020-08-08,82,12,18,30
2020-08-09,85,13,18,31
2020-08-10,82,18,19,37
2020-08-11,73,14,21,35
2020-08-12,64,11,16,27
2020-08-13,79,11,19,30
2020-08-14,73,11,17,28
2020-08-15,74,14,18,32
2020-08-16,80,13,21,34
2020-08-17,73,14,24,38
2020-08-18,68,14,19,33
2020-08-19,66,12,17,29
2020-08-20,57,13,17,30
2020-08-21,72,8,15,23
2020-08-22,69,8,18,26
2020-08-23,72,6,17,23
2020-08-24,81,6,19,25
2020-08-25,69,3,22,25
2020-08-26,65,0,21,21
2020-08-27,64,-1,23,22
2020-08-28,57,5,13,18
2020-08-29,59,3,16,19
2020-08-30,55,-1,18,17
2020-08-31,68,0,20,20
2020-09-01,65,2,18,20
2020-09-02,62,3,16,19
2020-09-03,67,4,14,18
2020-09-04,71,3,14,17
2020-09-05,61,5,13,18
2020-09-06,60,7,14,21
2020-09-07,69,7,14,21
2020-09-08,80,3,18,21
2020-09-09,80,1,20,21
2020-09-10,91,6,15,21
2020-09-11,92,5,16,21
2020-09-12,97,0,18,18
2020-09-13,96,6,14,20
2020-09-14,91,9,13,22
2020-09-15,90,7,17,24
2020-09-16,96,4,17,21
2020-09-17,97,8,15,23
2020-09-18,99,6,17,23
2020-09-19,108,4,19,23
2020-09-20,111,2,22,24
2020-09-21,106,0,23,23
2020-09-22,96,8,20,28
2020-09-23,87,5,21,26
2020-09-24,84,4,23,27
2020-09-25,93,8,22,30
2020-09-26,101,9,21,30
2020-09-27,90,10,23,33
2020-09-28,98,9,24,33
2020-09-29,97,11,23,34
2020-09-30,102,12,21,33
2020-10-01,100,13,18,31
2020-10-02,96,13,19,32
2020-10-03,97,14,17,31
2020-10-04,93,9,16,25
2020-10-05,113,7,21,28
2020-10-06,119,11,22,33
2020-10-07,118,10,20,30
2020-10-08,109,14,19,33
2020-10-09,101,18,19,37
2020-10-10,83,20,22,42
2020-10-11,90,15,20,35
2020-10-12,96,13,19,32
2020-10-13,89,8,21,29
2020-10-14,87,4,17,21
2020-10-15,92,6,17,23
2020-10-16,86,10,17,27
2020-10-17,78,12,20,32
2020-10-18,84,9,18,27
2020-10-19,87,8,16,24
2020-10-20,89,3,21,24
2020-10-21,74,3,23,26
2020-10-22,66,8,18,26
2020-10-23,76,11,19,30
2020-10-24,73,11,21,32
2020-10-25,73,12,21,33
2020-10-26,74,17,20,37
2020-10-27,84,17,19,36
2020-10-28,80,18,20,38
2020-10-29,74,16,21,37
2020-10-30,68,17,19,36
2020-10-31,69,17,20,37
2020-11-01,56,9,20,29
2020-11-02,60,14,21,35
2020-11-03,57,16,20,36
2020-11-04,57,15,19,34
2020-11-05,60,12,19,31
2020-11-06,60,15,21,36
2020-11-07,43,11,20,31
2020-11-08,49,11,22,33
2020-11-09,42,12,23,35
2020-11-10,37,13,21,34
2020-11-11,36,12,21,33
2020-11-12,37,12,19,31
2020-11-13,45,11,19,30
2020-11-14,52,9,20,29
2020-11-15,51,10,20,30
2020-11-16,48,10,21,31
2020-11-17,53,7,21,28
2020-11-18,53,5,19,24
2020-11-19,54,9,16,25
2020-11-20,56,8,16,24
2020-11-21,58,7,17,24
2020-11-22,59,7,17,24
2020-11-23,55,9,17,26
2020-11-24,49,7,20,27
2020-11-25,51,8,17,25
2020-11-26,47,8,16,24
2020-11-27,48,8,15,23
2020-11-28,44,11,18,29
2020-11-29,48,9,18,27
2020-11-30,50,9,16,25
2020-12-01,50,7,18,25
2020-12-02,40,2,16,18
2020-12-03,39,3,16,19
2020-12-04,33,5,17,22
2020-12-05,27,6,10,16
2020-12-06,34,2,10,12
2020-12-07,36,2,10,12
2020-12-08,34,5,8,13
2020-12-09,33,4,10,14
2020-12-10,32,6,9,15
2020-12-11,34,6,9,15
2020-12-12,43,10,10,20
2020-12-13,46,11,13,24
2020-12-14,50,8,14,22
2020-12-15,51,10,15,25
2020-12-16,41,9,14,23
2020-12-17,42,6,14,20
2020-12-18,45,8,13,21
2020-12-19,48,6,14,20
2020-12-20,47,6,15,21
2020-12-21,47,8,14,22
2020-12-22,49,8,12,20
2020-12-23,50,13,12,25
2020-12-24,47,11,12,23
2020-12-25,50,14,12,26
2020-12-26,52,15,11,26
2020-12-27,54,13,12,25
2020-12-28,54,17,13,30
2020-12-29,57,15,12,27
2020-12-30,50,17,11,28
2020-12-31,49,18,12,30
2021-01-01,44,21,10,31
2021-01-02,50,20,12,32
2021-01-03,52,19,13,32
2021-01-04,57,18,16,34
2021-01-05,63,22,16,38
2021-01-06,67,23,13,36
2021-01-07,77,20,17,37
2021-01-08,83,23,17,40
2021-01-09,84,21,15,36
2021-01-10,89,19,15,34
2021-01-11,107,17,18,35
2021-01-12,117,16,18,34
2021-01-13,109,18,19,37
2021-01-14,93,22,20,42
2021-01-15,104,23,22,45
2021-01-16,110,22,18,40
2021-01-17,117,17,21,38
2021-01-18,123,23,21,44
2021-01-19,132,24,19,43
2021-01-20,149,26,19,45
2021-01-21,145,33,21,54
2021-01-22,148,32,22,54
2021-01-23,161,30,21,51
2021-01-24,159,27,23,50
2021-01-25,166,26,26,52
2021-01-26,160,25,26,51
2021-01-27,160,30,21,51
2021-01-28,149,31,21,52
2021-01-29,138,40,23,63
2021-01-30,141,37,23,60
2021-01-31,153,27,27,54
2021-02-01,148,31,24,55
2021-02-02,145,26,24,50
2021-02-03,144,32,21,53
2021-02-04,146,28,19,47
2021-02-05,151,28,20,48
2021-02-06,143,30,19,49
2021-02-07,148,31,21,52
2021-02-08,145,34,23,57
2021-02-09,139,28,25,53
2021-02-10,137,28,23,51
2021-02-11,139,32,23,55
